area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_t_ha,ano
1.0,0.9428812793447824,0.788377801197744,0.03241926080036901,-0.04022963654871289
0.9428812793447824,1.0,0.8341346519349544,0.0549423104416587,-0.03300708146641397
0.788377801197744,0.8341346519349544,1.0,0.5321640370653885,-0.03184725025350215
0.03241926080036901,0.0549423104416587,0.5321640370653885,1.0,-0.01584978635742109
-0.04022963654871289,-0.03300708146641397,-0.03184725025350215,-0.01584978635742109,1.0
