Real_t,Pred_t,Residuo_t
22.200000000000003,20.062982794165666,2.1370172058343364
980.0000000000003,708.3307471438803,271.66925285612
67.5,68.47791301650201,-0.9779130165020149
10.199999999999998,14.865582907317867,-4.665582907317869
400.00000000000006,324.16235802700476,75.8376419729953
37.50000000000001,20.901460224699527,16.59853977530048
19992.000000000007,19059.22820721545,932.7717927845588
80.00000000000003,85.65956424706589,-5.659564247065859
0.0,20.352409740345283,-20.352409740345283
55418.39999999997,52890.86675953424,2527.533240465731
335.99999999999994,301.4285587241395,34.57144127586042
23.999999999999996,26.673352273796844,-2.673352273796848
57.42000000000002,50.63093768898851,6.789062311011513
16.0,13.297530434169678,2.702469565830322
1034.9999999999998,875.5803501515554,159.41964984844435
720.0000000000002,526.8729157535994,193.12708424640084
45.0,27.918445503142777,17.081554496857223
330.0,391.2269574494109,-61.22695744941092
440.0,461.0570606084855,-21.05706060848547
5.999999999999999,6.206291163109148,-0.20629116310914863
572.0000000000002,446.21707244001766,125.78292755998257
419.9999999999999,358.6018247549947,61.39817524500518
150.0,186.46825431753246,-36.468254317532455
0.0,85.6455093930755,-85.6455093930755
80.00000000000003,53.35814374521636,26.64185625478367
61919.99999999997,51698.48537099655,10221.514629003424
675.0000000000001,486.5001888245318,188.49981117546832
32.0,34.569517737607136,-2.5695177376071356
369.75000000000017,473.9970415077486,-104.2470415077484
100.00000000000003,109.82691970414912,-9.826919704149091
16.84,216.3351387384635,-199.4951387384635
254.99999999999994,268.25150778948694,-13.251507789486993
1636.8000000000004,624.1302287014629,1012.6697712985375
5.59,6.308409956529822,-0.7184099565298219
850.0000000000002,1077.2557283072201,-227.2557283072199
89.99999999999997,117.989400264239,-27.989400264239023
4.3,6.144889995011897,-1.844889995011897
175.99999999999994,136.19967487415303,39.80032512584691
180.00000000000006,220.7480631334889,-40.74806313348884
1137.4999999999998,551.4957477319307,586.0042522680691
721.9800000000004,419.72333402571655,302.2566659742838
70.0,73.1826794856142,-3.1826794856142016
0.0,18.54564014381271,-18.54564014381271
8.000000000000002,7.703785701234645,0.29621429876535643
40.00000000000001,10.001341361298344,29.998658638701663
75.0,66.71566343751671,8.28433656248329
