series_id,muni_code,muni,crop_disagg,crop,cycle,group,subgroup
76233|Piña demás variedades,76233,Dagua,Piña demás variedades,Piña,Permanente,Frutales,Demás frutales
76233|Plantas aromáticas,76233,Dagua,Plantas aromáticas,Plantas aromáticas,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas","Cultivos para condimentos, bebidas medicinales y aromáticas"
76233|Plátano consumo interno,76233,Dagua,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales
76233|Sacha inchi,76233,Dagua,Sacha inchi,Sacha inchi,Permanente,Oleaginosas,Oleaginosas
76233|Sábila,76233,Dagua,Sábila,Sábila,Permanente,"Cultivos para condimentos, bebidas medicinales y aromáticas",Medicinales
76233|Tomate,76233,Dagua,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto
76233|Tomate invernadero,76233,Dagua,Tomate invernadero,Tomate,Transitorio,Hortalizas,Hortalizas de fruto
76233|Yuca consumo en fresco,76233,Dagua,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos
76243|Aguacate Hass,76243,El Águila,Aguacate Hass,Aguacate,Permanente,Frutales,Demás frutales
76243|Aguacate demás variedades,76243,El Águila,Aguacate demás variedades,Aguacate,Permanente,Frutales,Demás frutales
76243|Ahuyama,76243,El Águila,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto
76243|Arveja,76243,El Águila,Arveja,Arveja,Transitorio,Leguminosas,Leguminosas
76243|Banano consumo interno,76243,El Águila,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales
76243|Cacao,76243,El Águila,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76243|Café,76243,El Águila,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76243|Caña panelera,76243,El Águila,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76243|Cebolla de rama,76243,El Águila,Cebolla de rama,Cebolla de rama,Transitorio,Hortalizas,Hortalizas de tallo
76243|Cilantro,76243,El Águila,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja
76243|Durazno o albaricoque,76243,El Águila,Durazno o albaricoque,Durazno o albaricoque,Permanente,Frutales,Caducifolios
76243|Fresa,76243,El Águila,Fresa,Fresa,Permanente,Frutales,Demás frutales
76243|Frijol,76243,El Águila,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas
76243|Granadilla,76243,El Águila,Granadilla,Granadilla,Permanente,Frutales,Pasifloráceas
76243|Habichuela,76243,El Águila,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas
76243|Limón Tahití,76243,El Águila,Limón Tahití,Limón,Permanente,Frutales,Cítricos
76243|Limón demás variedades,76243,El Águila,Limón demás variedades,Limón,Permanente,Frutales,Cítricos
76243|Lulo,76243,El Águila,Lulo,Lulo,Permanente,Frutales,Solanáceas
76243|Mandarina Arrayana y/o Oneco,76243,El Águila,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos
76243|Maracuyá,76243,El Águila,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas
76243|Maíz amarillo tradicional,76243,El Águila,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales
76243|Maíz tradicional,76243,El Águila,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales
76243|Mora,76243,El Águila,Mora,Mora,Permanente,Frutales,Demás frutales
76243|Naranja Valencia,76243,El Águila,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos
76243|Otras hortalizas,76243,El Águila,Otras hortalizas,Otras hortalizas,Transitorio,Hortalizas,Hortalizas
76243|Otros cítricos,76243,El Águila,Otros cítricos,Otros cítricos,Permanente,Frutales,Cítricos
76243|Pitahaya,76243,El Águila,Pitahaya,Pitahaya,Permanente,Frutales,Demás frutales
76243|Piña demás variedades,76243,El Águila,Piña demás variedades,Piña,Permanente,Frutales,Demás frutales
76243|Plátano consumo interno,76243,El Águila,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales
76243|Repollo,76243,El Águila,Repollo,Repollo,Transitorio,Hortalizas,Hortalizas de hoja
76243|Sábila,76243,El Águila,Sábila,Sábila,Permanente,"Cultivos para condimentos, bebidas medicinales y aromáticas",Medicinales
76243|Tomate,76243,El Águila,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto
76243|Tomate de árbol,76243,El Águila,Tomate de árbol,Tomate de árbol,Permanente,Frutales,Solanáceas
76243|Yuca consumo en fresco,76243,El Águila,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos
76243|Zanahoria,76243,El Águila,Zanahoria,Zanahoria,Transitorio,Hortalizas,Hortalizas de raíz
76246|Aguacate Hass,76246,El Cairo,Aguacate Hass,Aguacate,Permanente,Frutales,Demás frutales
76246|Aguacate Papelillo,76246,El Cairo,Aguacate Papelillo,Aguacate,Permanente,Frutales,Demás frutales
76246|Aguacate demás variedades,76246,El Cairo,Aguacate demás variedades,Aguacate,Permanente,Frutales,Demás frutales
76246|Banano consumo interno,76246,El Cairo,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales
76246|Berenjena,76246,El Cairo,Berenjena,Berenjena,Transitorio,Hortalizas,Hortalizas de fruto
76246|Café,76246,El Cairo,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76246|Caña panelera,76246,El Cairo,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76246|Fresa,76246,El Cairo,Fresa,Fresa,Permanente,Frutales,Demás frutales
76246|Frijol,76246,El Cairo,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas
76246|Guayaba,76246,El Cairo,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas
76246|Limón Tahití,76246,El Cairo,Limón Tahití,Limón,Permanente,Frutales,Cítricos
76246|Lulo,76246,El Cairo,Lulo,Lulo,Permanente,Frutales,Solanáceas
76246|Mandarina Arrayana y/o Oneco,76246,El Cairo,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos
76246|Maracuyá,76246,El Cairo,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas
76246|Maíz amarillo tradicional,76246,El Cairo,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales
76246|Maíz tradicional,76246,El Cairo,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales
76246|Mora,76246,El Cairo,Mora,Mora,Permanente,Frutales,Demás frutales
76246|Naranja Valencia,76246,El Cairo,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos
76246|Otros cítricos,76246,El Cairo,Otros cítricos,Otros cítricos,Permanente,Frutales,Cítricos
76246|Pimentón,76246,El Cairo,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto
76246|Plátano consumo interno,76246,El Cairo,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales
76246|Tomate,76246,El Cairo,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto
76246|Yuca consumo en fresco,76246,El Cairo,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos
76248|Aguacate demás variedades,76248,El Cerrito,Aguacate demás variedades,Aguacate,Permanente,Frutales,Demás frutales
76248|Banano consumo interno,76248,El Cerrito,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales
76248|Café,76248,El Cerrito,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76248|Caña de azúcar,76248,El Cerrito,Caña de azúcar,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76248|Cebolla de bulbo,76248,El Cerrito,Cebolla de bulbo,Cebolla de bulbo,Transitorio,Hortalizas,Hortalizas de raíz
76248|Cebolla de rama,76248,El Cerrito,Cebolla de rama,Cebolla de rama,Transitorio,Hortalizas,Hortalizas de tallo
76248|Cilantro,76248,El Cerrito,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja
76248|Fresa,76248,El Cerrito,Fresa,Fresa,Permanente,Frutales,Demás frutales
76248|Frijol,76248,El Cerrito,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas
76248|Limón Tahití,76248,El Cerrito,Limón Tahití,Limón,Permanente,Frutales,Cítricos
76248|Mandarina Arrayana y/o Oneco,76248,El Cerrito,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos
76248|Maracuyá,76248,El Cerrito,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas
76248|Maíz amarillo tecnificado,76248,El Cerrito,Maíz amarillo tecnificado,Maíz,Transitorio,Cereales,Cereales
76248|Maíz blanco tecnificado,76248,El Cerrito,Maíz blanco tecnificado,Maíz,Transitorio,Cereales,Cereales
76248|Maíz tecnificado,76248,El Cerrito,Maíz tecnificado,Maíz,Transitorio,Cereales,Cereales
76248|Mora,76248,El Cerrito,Mora,Mora,Permanente,Frutales,Demás frutales
76248|Naranja Valencia,76248,El Cerrito,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos
76248|Otros cítricos,76248,El Cerrito,Otros cítricos,Otros cítricos,Permanente,Frutales,Cítricos
76248|Repollo,76248,El Cerrito,Repollo,Repollo,Transitorio,Hortalizas,Hortalizas de hoja
76248|Tomate,76248,El Cerrito,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto
76248|Tomate de árbol,76248,El Cerrito,Tomate de árbol,Tomate de árbol,Permanente,Frutales,Solanáceas
76248|Uva,76248,El Cerrito,Uva,Uva,Permanente,Frutales,Demás frutales
76250|Aguacate Hass,76250,El Dovio,Aguacate Hass,Aguacate,Permanente,Frutales,Demás frutales
76250|Aguacate demás variedades,76250,El Dovio,Aguacate demás variedades,Aguacate,Permanente,Frutales,Demás frutales
76250|Ahuyama,76250,El Dovio,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto
76250|Arracacha,76250,El Dovio,Arracacha,Arracacha,Transitorio,Raíces y tubérculos,Raíces y tubérculos
76250|Banano consumo interno,76250,El Dovio,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales
76250|Berenjena,76250,El Dovio,Berenjena,Berenjena,Transitorio,Hortalizas,Hortalizas de fruto
76250|Cacao,76250,El Dovio,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76250|Café,76250,El Dovio,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76250|Caña panelera,76250,El Dovio,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76250|Frijol,76250,El Dovio,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas
76250|Granadilla,76250,El Dovio,Granadilla,Granadilla,Permanente,Frutales,Pasifloráceas
76250|Habichuela,76250,El Dovio,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas
76250|Lulo,76250,El Dovio,Lulo,Lulo,Permanente,Frutales,Solanáceas
76250|Maracuyá,76250,El Dovio,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas
76250|Maíz amarillo tradicional,76250,El Dovio,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales
76250|Maíz blanco tradicional,76250,El Dovio,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales
76250|Maíz tradicional,76250,El Dovio,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales
76250|Pepino cohombro,76250,El Dovio,Pepino cohombro,Pepino Cohombro,Transitorio,Hortalizas,Hortalizas de fruto
76250|Pimentón,76250,El Dovio,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto
76250|Pitahaya,76250,El Dovio,Pitahaya,Pitahaya,Permanente,Frutales,Demás frutales
76250|Plátano consumo interno,76250,El Dovio,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales
76250|Repollo,76250,El Dovio,Repollo,Repollo,Transitorio,Hortalizas,Hortalizas de hoja
76250|Sábila,76250,El Dovio,Sábila,Sábila,Permanente,"Cultivos para condimentos, bebidas medicinales y aromáticas",Medicinales
76250|Tomate,76250,El Dovio,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto
76250|Tomate invernadero,76250,El Dovio,Tomate invernadero,Tomate,Transitorio,Hortalizas,Hortalizas de fruto
76250|Yuca consumo en fresco,76250,El Dovio,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos
76275|Aguacate demás variedades,76275,Florida,Aguacate demás variedades,Aguacate,Permanente,Frutales,Demás frutales
76275|Arracacha,76275,Florida,Arracacha,Arracacha,Transitorio,Raíces y tubérculos,Raíces y tubérculos
76275|Arveja,76275,Florida,Arveja,Arveja,Transitorio,Leguminosas,Leguminosas
76275|Banano consumo interno,76275,Florida,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales
76275|Cacao,76275,Florida,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76275|Café,76275,Florida,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76275|Caña de azúcar,76275,Florida,Caña de azúcar,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76275|Cilantro,76275,Florida,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja
76275|Curuba,76275,Florida,Curuba,Curuba,Permanente,Frutales,Pasifloráceas
76275|Fresa,76275,Florida,Fresa,Fresa,Permanente,Frutales,Demás frutales
76275|Frijol,76275,Florida,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas
76275|Granadilla,76275,Florida,Granadilla,Granadilla,Permanente,Frutales,Pasifloráceas
76275|Guanábana,76275,Florida,Guanábana,Guanábana,Permanente,Frutales,Anonáceas
76275|Guayaba,76275,Florida,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas
76275|Habichuela,76275,Florida,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas
76275|Limón Tahití,76275,Florida,Limón Tahití,Limón,Permanente,Frutales,Cítricos
76275|Macadamia,76275,Florida,Macadamia,Macadamia,Permanente,Frutales,Demás frutales
76275|Mandarina Arrayana y/o Oneco,76275,Florida,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos
76275|Mango demás variedades,76275,Florida,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales
76275|Maracuyá,76275,Florida,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas
76275|Maíz amarillo tecnificado,76275,Florida,Maíz amarillo tecnificado,Maíz,Transitorio,Cereales,Cereales
76275|Maíz amarillo tradicional,76275,Florida,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales
76275|Maíz blanco tecnificado,76275,Florida,Maíz blanco tecnificado,Maíz,Transitorio,Cereales,Cereales
76275|Maíz blanco tradicional,76275,Florida,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales
76275|Maíz tecnificado,76275,Florida,Maíz tecnificado,Maíz,Transitorio,Cereales,Cereales
76275|Maíz tradicional,76275,Florida,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales
76275|Mora,76275,Florida,Mora,Mora,Permanente,Frutales,Demás frutales
76275|Naranja Valencia,76275,Florida,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos
76275|Otras hortalizas,76275,Florida,Otras hortalizas,Otras hortalizas,Transitorio,Hortalizas,Hortalizas
76275|Otros cítricos,76275,Florida,Otros cítricos,Otros cítricos,Permanente,Frutales,Cítricos
76275|Papa todas las variedades,76275,Florida,Papa todas las variedades,Papa,Transitorio,Raíces y tubérculos,Raíces y tubérculos
76275|Papaya demás variedades,76275,Florida,Papaya demás variedades,Papaya,Permanente,Frutales,Demás frutales
76275|Pepino cohombro,76275,Florida,Pepino cohombro,Pepino Cohombro,Transitorio,Hortalizas,Hortalizas de fruto
76275|Pitahaya,76275,Florida,Pitahaya,Pitahaya,Permanente,Frutales,Demás frutales
"76275|Piña Cayena, Gold, Manzana y/o Perolera",76275,Florida,"Piña Cayena, Gold, Manzana y/o Perolera",Piña,Permanente,Frutales,Demás frutales
76275|Piña demás variedades,76275,Florida,Piña demás variedades,Piña,Permanente,Frutales,Demás frutales
76275|Plátano consumo interno,76275,Florida,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales
76275|Sacha inchi,76275,Florida,Sacha inchi,Sacha inchi,Permanente,Oleaginosas,Oleaginosas
76275|Tomate,76275,Florida,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto
76275|Tomate de árbol,76275,Florida,Tomate de árbol,Tomate de árbol,Permanente,Frutales,Solanáceas
76275|Yuca consumo en fresco,76275,Florida,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos
76306|Aguacate Hass,76306,Ginebra,Aguacate Hass,Aguacate,Permanente,Frutales,Demás frutales
76306|Arveja,76306,Ginebra,Arveja,Arveja,Transitorio,Leguminosas,Leguminosas
76306|Banano consumo interno,76306,Ginebra,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales
76306|Café,76306,Ginebra,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76306|Caña de azúcar,76306,Ginebra,Caña de azúcar,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76306|Caña panelera,76306,Ginebra,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76306|Frijol,76306,Ginebra,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas
76306|Granadilla,76306,Ginebra,Granadilla,Granadilla,Permanente,Frutales,Pasifloráceas
76306|Guayaba,76306,Ginebra,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas
76306|Habichuela,76306,Ginebra,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas
76306|Limón Pajarito,76306,Ginebra,Limón Pajarito,Limón,Permanente,Frutales,Cítricos
76306|Limón Tahití,76306,Ginebra,Limón Tahití,Limón,Permanente,Frutales,Cítricos
76306|Lulo,76306,Ginebra,Lulo,Lulo,Permanente,Frutales,Solanáceas
76306|Maracuyá,76306,Ginebra,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas
76306|Maíz amarillo tecnificado,76306,Ginebra,Maíz amarillo tecnificado,Maíz,Transitorio,Cereales,Cereales
76306|Maíz amarillo tradicional,76306,Ginebra,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales
76306|Maíz blanco tecnificado,76306,Ginebra,Maíz blanco tecnificado,Maíz,Transitorio,Cereales,Cereales
76306|Maíz blanco tradicional,76306,Ginebra,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales
76306|Maíz tecnificado,76306,Ginebra,Maíz tecnificado,Maíz,Transitorio,Cereales,Cereales
76306|Maíz tradicional,76306,Ginebra,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales
76306|Mora,76306,Ginebra,Mora,Mora,Permanente,Frutales,Demás frutales
76306|Otras hortalizas,76306,Ginebra,Otras hortalizas,Otras hortalizas,Transitorio,Hortalizas,Hortalizas
76306|Papaya demás variedades,76306,Ginebra,Papaya demás variedades,Papaya,Permanente,Frutales,Demás frutales
76306|Pepino cohombro,76306,Ginebra,Pepino cohombro,Pepino Cohombro,Transitorio,Hortalizas,Hortalizas de fruto
76306|Pimentón,76306,Ginebra,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto
76306|Plátano consumo interno,76306,Ginebra,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales
76306|Tomate,76306,Ginebra,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto
76306|Tomate de árbol,76306,Ginebra,Tomate de árbol,Tomate de árbol,Permanente,Frutales,Solanáceas
76306|Tomate invernadero,76306,Ginebra,Tomate invernadero,Tomate,Transitorio,Hortalizas,Hortalizas de fruto
76306|Uva,76306,Ginebra,Uva,Uva,Permanente,Frutales,Demás frutales
76306|Zapote,76306,Ginebra,Zapote,Zapote,Permanente,Frutales,Demás frutales
76318|Aguacate demás variedades,76318,Guacarí,Aguacate demás variedades,Aguacate,Permanente,Frutales,Demás frutales
76318|Ají,76318,Guacarí,Ají,Ají,Transitorio,Hortalizas,Hortalizas de fruto
76318|Arracacha,76318,Guacarí,Arracacha,Arracacha,Transitorio,Raíces y tubérculos,Raíces y tubérculos
76318|Banano consumo interno,76318,Guacarí,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales
76318|Cacao,76318,Guacarí,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76318|Café,76318,Guacarí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76318|Caña de azúcar,76318,Guacarí,Caña de azúcar,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76318|Caña panelera,76318,Guacarí,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76318|Cilantro,76318,Guacarí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja
76318|Frijol,76318,Guacarí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas
76318|Guanábana,76318,Guacarí,Guanábana,Guanábana,Permanente,Frutales,Anonáceas
76318|Guayaba,76318,Guacarí,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas
76318|Habichuela,76318,Guacarí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas
76318|Limón Tahití,76318,Guacarí,Limón Tahití,Limón,Permanente,Frutales,Cítricos
76318|Lulo,76318,Guacarí,Lulo,Lulo,Permanente,Frutales,Solanáceas
76318|Mandarina Arrayana y/o Oneco,76318,Guacarí,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos
76318|Maracuyá,76318,Guacarí,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas
76318|Maíz amarillo tecnificado,76318,Guacarí,Maíz amarillo tecnificado,Maíz,Transitorio,Cereales,Cereales
76318|Maíz amarillo tradicional,76318,Guacarí,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales
76318|Maíz blanco tecnificado,76318,Guacarí,Maíz blanco tecnificado,Maíz,Transitorio,Cereales,Cereales
76318|Maíz blanco tradicional,76318,Guacarí,Maíz blanco tradicional,Maíz,Transitorio,Cereales,Cereales
76318|Maíz tecnificado,76318,Guacarí,Maíz tecnificado,Maíz,Transitorio,Cereales,Cereales
76318|Maíz tradicional,76318,Guacarí,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales
76318|Mora,76318,Guacarí,Mora,Mora,Permanente,Frutales,Demás frutales
76318|Naranja Valencia,76318,Guacarí,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos
76318|Otros cítricos,76318,Guacarí,Otros cítricos,Otros cítricos,Permanente,Frutales,Cítricos
76318|Papaya demás variedades,76318,Guacarí,Papaya demás variedades,Papaya,Permanente,Frutales,Demás frutales
76318|Pepino cohombro,76318,Guacarí,Pepino cohombro,Pepino Cohombro,Transitorio,Hortalizas,Hortalizas de fruto
76318|Pimentón,76318,Guacarí,Pimentón,Pimentón,Transitorio,Hortalizas,Hortalizas de fruto
76318|Plantas aromáticas,76318,Guacarí,Plantas aromáticas,Plantas aromáticas,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas","Cultivos para condimentos, bebidas medicinales y aromáticas"
76318|Plátano consumo interno,76318,Guacarí,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales
76318|Tomate,76318,Guacarí,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto
76318|Tomate de árbol,76318,Guacarí,Tomate de árbol,Tomate de árbol,Permanente,Frutales,Solanáceas
76318|Tomate invernadero,76318,Guacarí,Tomate invernadero,Tomate,Transitorio,Hortalizas,Hortalizas de fruto
76318|Uva,76318,Guacarí,Uva,Uva,Permanente,Frutales,Demás frutales
76318|Yuca consumo en fresco,76318,Guacarí,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos
76364|Aguacate demás variedades,76364,Jamundí,Aguacate demás variedades,Aguacate,Permanente,Frutales,Demás frutales
76364|Ahuyama,76364,Jamundí,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto
76364|Arazá,76364,Jamundí,Arazá,Arazá,Permanente,Frutales,Mirtáceas
76364|Arroz riego,76364,Jamundí,Arroz riego,Arroz,Transitorio,Cereales,Cereales
76364|Banano consumo interno,76364,Jamundí,Banano consumo interno,Banano,Permanente,Frutales,Demás frutales
76364|Cacao,76364,Jamundí,Cacao,Cacao,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76364|Café,76364,Jamundí,Café,Café,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76364|Caña de azúcar,76364,Jamundí,Caña de azúcar,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76364|Caña panelera,76364,Jamundí,Caña panelera,Caña,Permanente,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales
76364|Cilantro,76364,Jamundí,Cilantro,Cilantro,Transitorio,Hortalizas,Hortalizas de hoja
76364|Frijol,76364,Jamundí,Frijol,Frijol,Transitorio,Leguminosas,Leguminosas
76364|Guanábana,76364,Jamundí,Guanábana,Guanábana,Permanente,Frutales,Anonáceas
76364|Guayaba,76364,Jamundí,Guayaba,Guayaba,Permanente,Frutales,Mirtáceas
76364|Habichuela,76364,Jamundí,Habichuela,Habichuela,Transitorio,Leguminosas,Leguminosas
76364|Limón Tahití,76364,Jamundí,Limón Tahití,Limón,Permanente,Frutales,Cítricos
76364|Lulo,76364,Jamundí,Lulo,Lulo,Permanente,Frutales,Solanáceas
76364|Mandarina Arrayana y/o Oneco,76364,Jamundí,Mandarina Arrayana y/o Oneco,Mandarina,Permanente,Frutales,Cítricos
76364|Mango demás variedades,76364,Jamundí,Mango demás variedades,Mango,Permanente,Frutales,Demás frutales
76364|Maracuyá,76364,Jamundí,Maracuyá,Maracuyá,Permanente,Frutales,Pasifloráceas
76364|Maíz amarillo tradicional,76364,Jamundí,Maíz amarillo tradicional,Maíz,Transitorio,Cereales,Cereales
76364|Maíz tradicional,76364,Jamundí,Maíz tradicional,Maíz,Transitorio,Cereales,Cereales
76364|Mora,76364,Jamundí,Mora,Mora,Permanente,Frutales,Demás frutales
76364|Naranja Valencia,76364,Jamundí,Naranja Valencia,Naranja,Permanente,Frutales,Cítricos
76364|Otras hortalizas,76364,Jamundí,Otras hortalizas,Otras hortalizas,Transitorio,Hortalizas,Hortalizas
76364|Otros cítricos,76364,Jamundí,Otros cítricos,Otros cítricos,Permanente,Frutales,Cítricos
76364|Papaya demás variedades,76364,Jamundí,Papaya demás variedades,Papaya,Permanente,Frutales,Demás frutales
76364|Piña demás variedades,76364,Jamundí,Piña demás variedades,Piña,Permanente,Frutales,Demás frutales
76364|Plátano consumo interno,76364,Jamundí,Plátano consumo interno,Plátano,Permanente,Frutales,Demás frutales
76364|Sacha inchi,76364,Jamundí,Sacha inchi,Sacha inchi,Permanente,Oleaginosas,Oleaginosas
76364|Tomate,76364,Jamundí,Tomate,Tomate,Transitorio,Hortalizas,Hortalizas de fruto
76364|Tomate de árbol,76364,Jamundí,Tomate de árbol,Tomate de árbol,Permanente,Frutales,Solanáceas
76364|Yuca consumo en fresco,76364,Jamundí,Yuca consumo en fresco,Yuca,Transitorio,Raíces y tubérculos,Raíces y tubérculos
76364|Zapote,76364,Jamundí,Zapote,Zapote,Permanente,Frutales,Demás frutales
76377|Aguacate Hass,76377,La Cumbre,Aguacate Hass,Aguacate,Permanente,Frutales,Demás frutales
76377|Ahuyama,76377,La Cumbre,Ahuyama,Ahuyama,Transitorio,Hortalizas,Hortalizas de fruto
