series_id,h,target_year,last_obs_t,n_obs,modelo_central,pron_central_t,pi80_lo,pi80_hi,pi95_lo,pi95_hi,esc_normal_t,esc_historico_t,esc_estres_t,fallback_central,origen_provisional,muni_code,crop,cycle,group
76001|Mandarina Arrayana y/o Oneco,1,2026,57.42,5,pool_A_full,58.66253072467669,43.27218739552823,88.82702097385918,25.391634543579006,253.12180195953684,59.65949999271485,58.66253072467669,54.433547587599506,False,True,76001,Mandarina,Permanente,Frutales
"76001|Mango Kent, Keitt, Hilacha o Nam Doc",1,2026,30.0,6,pool_A_full,30.64918010693662,22.485065343190154,46.650535951794375,12.99996924100823,133.8039813535793,31.17006269211852,30.64918010693662,28.439680035318446,False,True,76001,Mango,Permanente,Frutales
76001|Maíz amarillo tradicional,1,2026,14.0,5,pool_A_full,13.94790522775174,8.878277520765028,30.04572929815683,5.008217593586566,52.417185031969076,14.243746200144079,13.94790522775174,12.795027325971464,False,True,76001,Maíz,Transitorio,Cereales
76001|Maíz blanco tradicional,1,2026,6.0,5,pool_A_full,5.97767366903646,3.110711005758258,37.96149149495369,0.9826832457213941,391.6963057544155,6.104462657204605,5.97767366903646,5.4835831397020565,False,True,76001,Maíz,Transitorio,Cereales
76001|Mora,1,2026,49.0,7,pool_A_full,50.060327507996476,36.88897923795394,75.875671452131,21.586462339069676,216.482266966752,50.91110239712692,50.060327507996476,46.45147739102013,False,True,76001,Mora,Permanente,Frutales
76001|Naranja Valencia,1,2026,330.0,5,pool_A_full,337.14098117630283,251.0472836681639,429.33329187750206,146.0780628877376,660.9644793160589,342.87068961330374,337.14098117630283,312.8364803885029,False,True,76001,Naranja,Permanente,Frutales
76001|Perejil,1,2026,40.0,7,pool_A_full,37.61681109888603,24.519801683886545,79.20435274825421,14.521787188065622,136.99935926701423,39.2742512742262,37.61681109888603,31.452228477898643,False,True,76001,Perejil,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas"
76001|Pimentón,1,2026,35.0,7,pool_A_full,34.367044259126104,22.37220319220435,72.45481961621363,13.215563606620256,125.38613360460327,36.09817043131065,34.367044259126104,31.079809632695273,False,True,76001,Pimentón,Transitorio,Hortalizas
76001|Plantas aromáticas,1,2026,69.0,7,pool_A_full,64.8889991455784,42.54254386876175,135.84673538084644,25.483673655844857,234.45806621761574,67.74808344804019,64.8889991455784,54.25509412437516,False,True,76001,Plantas aromáticas,Transitorio,"Cultivos para condimentos, bebidas medicinales y aromáticas"
76001|Plátano consumo interno,1,2026,120.0,7,pool_A_full,122.59672042774648,91.12789749925211,156.29469815196387,52.75972517898452,240.9601386336176,124.68025076847408,122.59672042774648,113.75872014127378,False,True,76001,Plátano,Permanente,Frutales
76001|Repollo,1,2026,84.0,7,pool_A_full,82.48090622190264,54.16810193671172,172.3838672805004,32.55463135796355,297.3237414439068,86.63560903514555,82.48090622190264,74.59154311846865,False,True,76001,Repollo,Transitorio,Hortalizas
76001|Tomate,1,2026,90.0,7,pool_A_full,88.37239952346711,58.06147729318206,184.6200771985763,34.92268047037293,318.37732607729083,92.82386682337022,88.37239952346711,79.91951048407356,False,True,76001,Tomate,Transitorio,Hortalizas
76001|Tomate de árbol,1,2026,48.0,7,pool_A_full,49.03868817109859,36.13087850665061,74.33750642579757,21.13454164969803,212.1307782502694,49.87210030738963,49.03868817109859,45.50348805650951,False,True,76001,Tomate de árbol,Permanente,Frutales
76001|Tomate invernadero,1,2026,800.0,7,pool_A_full,785.5324402085965,468.9871061432035,1250.1194495531497,256.54940495553484,2125.8513588034243,825.1010384299576,785.5324402085965,710.3956487473205,False,True,76001,Tomate,Transitorio,Hortalizas
76001|Yuca consumo en fresco,1,2026,160.0,7,pool_A_full,163.00978364757373,97.0029298921898,259.8866713546659,52.70486966070462,442.4965595511685,164.95069389844716,163.00978364757373,153.33951522412764,False,True,76001,Yuca,Transitorio,Raíces y tubérculos
76001|Zanahoria,1,2026,120.0,7,pool_A_full,117.82986603128948,70.00597763598749,188.01999330137284,37.910742548886965,320.32617691909724,123.76515576449364,117.82986603128948,106.55934731209808,False,True,76001,Zanahoria,Transitorio,Hortalizas
76020|Aguacate Hass,1,2026,126.0,6,pool_A_full,128.7265564491338,95.6970228183639,164.0958008298364,55.42596339923462,252.96026265311596,130.9142633068978,128.7265564491338,119.44665614833747,False,True,76020,Aguacate,Permanente,Frutales
76020|Aguacate Papelillo,1,2026,1003.2,6,pool_A_full,1024.9085827759607,832.3776989490098,1216.4442785893536,375.22029285169896,1533.826125818105,1042.3268964244435,1024.9085827759607,951.0229003810489,False,True,76020,Aguacate,Permanente,Frutales
76020|Aguacate demás variedades,1,2026,1326.4,7,pool_A_full,1355.1024164613577,1100.6044999952605,1608.2848386498204,496.3086850267691,2027.8176286019943,1378.1323718275337,1355.1024164613577,1257.4130532948795,False,True,76020,Aguacate,Permanente,Frutales
76020|Banano consumo interno,1,2026,1687.2,7,pool_A_full,1723.7098892141155,1400.0359041335246,2045.710810400488,631.4840931231951,2579.2784398780664,1753.0043258047456,1723.7098892141155,1599.4476051863094,False,True,76020,Banano,Permanente,Frutales
76020|Cacao,1,2026,19.8,7,pool_A_full,20.07506630702041,14.638613943871505,30.730307115571232,8.322525229834561,88.76544845325579,20.39809431120456,20.07506630702041,18.65066329185956,False,True,76020,Cacao,Permanente,Cultivos tropicales tradicionales
76020|Café,1,2026,973.5,7,pool_A_full,987.0240934285034,735.4643826401914,1256.403521750854,428.75172439128534,1933.213511426209,1002.9063036342242,987.0240934285034,916.9909451830949,False,True,76020,Café,Permanente,Cultivos tropicales tradicionales
76020|Frijol,1,2026,58.739999999999995,7,pool_A_full,56.86421136502077,37.2393873706579,119.17982551525452,22.258160087667353,205.78103306915204,58.87642850150714,56.86421136502077,51.281389522916655,False,True,76020,Frijol,Transitorio,Leguminosas
76020|Guanábana,1,2026,260.0,7,pool_A_full,265.6262275934507,197.74082161185993,338.32042730232257,114.9719503181532,520.9630324219117,270.14054333169383,265.6262275934507,246.47722697275987,False,True,76020,Guanábana,Permanente,Frutales
76020|Guayaba,1,2026,367.5,7,pool_A_full,375.45245630997357,279.6043169126124,478.0901836142051,162.74205176430058,735.9652544379232,381.8332679784519,375.45245630997357,348.38608043265094,False,True,76020,Guayaba,Permanente,Frutales
76020|Habichuela,1,2026,100.0,7,pool_A_full,96.80662472764858,63.63520926231813,202.13735928854942,38.31276486600811,348.517507023623,100.23225825929035,96.80662472764858,87.30233149968788,False,True,76020,Habichuela,Transitorio,Leguminosas
76020|Limón Tahití,1,2026,474.88,5,pool_A_full,485.15608830606874,361.3764297069828,617.7039178725306,210.4588284460431,950.7274739735454,493.40131237444143,485.15608830606874,450.1811751724008,False,True,76020,Limón,Permanente,Frutales
76020|Lulo,1,2026,112.5,6,pool_A_full,114.93442540101232,85.41649085036242,146.54331980462322,49.42692740367192,225.95998360924472,116.88773509544446,114.93442540101232,106.64880013244417,False,True,76020,Lulo,Permanente,Frutales
76020|Mandarina Arrayana y/o Oneco,1,2026,3360.4,6,pool_A_full,3433.116827711661,2788.6407417281584,4074.2616306145032,1258.356301623585,5136.6626677803015,3491.4626223531695,3433.116827711661,3185.6233596894704,False,True,76020,Mandarina,Permanente,Frutales
76020|Maracuyá,1,2026,854.0,7,pool_A_full,872.4799937107957,650.0842282039246,1110.6295924117017,378.9295341229118,1708.9753103522455,887.3077846356406,872.4799937107957,809.5828916720651,False,True,76020,Maracuyá,Permanente,Frutales
76020|Maíz amarillo tradicional,1,2026,27.97,5,pool_A_full,27.865922087158296,18.075956458456773,58.952454167010515,10.602477959063759,102.15400571214715,28.456970087002134,27.865922087158296,25.562636736244418,False,True,76020,Maíz,Transitorio,Cereales
76020|Naranja Valencia,1,2026,9889.2,6,pool_A_full,10103.195730450589,8812.631600875884,11069.252366937275,7393.07728162914,12786.303837295618,10274.89946582995,10103.195730450589,9374.856126842373,False,True,76020,Naranja,Permanente,Frutales
"76020|Papaya Hawaiana, Maradol, Melona, redonda y/o Tainung",1,2026,1606.5,6,pool_A_full,1641.263594726456,1333.0621948376324,1947.87190818242,601.2494605473041,2455.933408087659,1669.1568571629468,1641.263594726456,1522.9448658913027,False,True,76020,Papaya,Permanente,Frutales
76020|Pimentón,1,2026,138.0,7,pool_A_full,135.5043459359829,80.56724280235501,216.1343906727435,43.69823655376884,368.119490557212,142.32992912916768,135.5043459359829,122.54324940891279,False,True,76020,Pimentón,Transitorio,Hortalizas
"76020|Piña Cayena, Gold, Manzana y/o Perolera",1,2026,3347.4,6,pool_A_full,3419.835516331988,2777.851916191028,4058.5007169982127,1253.4857907997125,5116.792960056943,3477.9555951865846,3419.835516331988,3173.299498340832,False,True,76020,Piña,Permanente,Frutales
76020|Plátano consumo interno,1,2026,13475.0,7,pool_A_full,13766.590064699032,12008.116816339121,15082.90183312094,10073.886476455305,17422.490395587174,14000.553159209901,13766.590064699032,12774.156282530535,False,True,76020,Plátano,Permanente,Frutales
76020|Tomate,1,2026,2400.0,7,pool_A_full,2356.59732062579,1456.2301507963969,3868.15533025522,624.7144368552227,6453.330203964892,2475.303115289873,2356.59732062579,2131.1869462419613,False,True,76020,Tomate,Transitorio,Hortalizas
76020|Yuca consumo en fresco,1,2026,270.0,7,pool_A_full,275.07900990528066,163.9691332475131,438.1526671350865,89.40184623912103,745.5413851187421,278.35429595362956,275.07900990528066,258.76043194071536,False,True,76020,Yuca,Transitorio,Raíces y tubérculos
76036|Aguacate Papelillo,1,2026,360.0,6,pool_A_full,367.79016128323946,273.89291026372274,468.3388052668646,159.409253988988,720.9650994135505,374.04075230542225,367.79016128323946,341.27616042382135,False,True,76036,Aguacate,Permanente,Frutales
76036|Banano consumo interno,1,2026,443.2,7,pool_A_full,452.7905541131436,337.2514480220727,576.5140957333638,196.38109064312263,887.3668191505943,460.4857261715643,452.7905541131436,420.1488730551045,False,True,76036,Banano,Permanente,Frutales
76036|Cacao,1,2026,94.8,7,pool_A_full,96.11698413664317,71.06501750365216,145.2178902738369,41.95955807065267,412.6522991887097,97.66360306576729,96.11698413664317,89.29711515496395,False,True,76036,Cacao,Permanente,Cultivos tropicales tradicionales
76036|Café,1,2026,67.57,7,pool_A_full,68.50869850330146,50.578471251214474,103.6512650818426,29.74707268057965,295.0597799150243,69.61107235394404,68.50869850330146,63.6477433651995,False,True,76036,Café,Permanente,Cultivos tropicales tradicionales
76036|Caña de azúcar,1,2026,512582.4,7,pool_A_full,519703.3165561444,514202.38844015513,574626.4505297457,466117.58447281236,718351.7001060292,528065.8655284637,519703.3165561444,482828.37129966024,False,True,76036,Caña,Permanente,Cultivos tropicales tradicionales
76036|Limón Pajarito,1,2026,2250.0,2,pool_A_full,2298.6885080202464,1867.1090589256955,2728.0371321889475,842.3397463290399,3439.4839403940723,2337.7547019088893,2298.6885080202464,2132.9760026488834,False,True,76036,Limón,Permanente,Frutales
76036|Limón Tahití,1,2026,136.23,5,pool_A_full,139.17792686559918,103.48738148744943,177.396680895609,59.971899564760996,273.42047410636053,141.54325468491018,139.17792686559918,129.14458704038105,False,True,76036,Limón,Permanente,Frutales
76036|Mandarina Arrayana y/o Oneco,1,2026,770.54,6,pool_A_full,787.213974653298,586.52769501508,1002.1162541624951,341.8421604792331,1542.053585241024,800.5926702261668,787.213974653298,730.4637018138092,False,True,76036,Mandarina,Permanente,Frutales
76036|Maracuyá,1,2026,480.0,7,pool_A_full,490.3868817109859,365.27541664595805,624.3608588243151,212.73401839398977,960.9675798035171,498.7210030738963,490.3868817109859,455.03488056509514,False,True,76036,Maracuyá,Permanente,Frutales
76036|Maíz amarillo tecnificado,1,2026,360.0,5,pool_A_full,358.6604201421876,213.91263604085466,571.1037351682648,116.77051073584643,971.5527062613597,366.2677594322763,358.6604201421876,329.01498838212336,False,True,76036,Maíz,Transitorio,Cereales
76036|Maíz blanco tecnificado,1,2026,176.4,5,pool_A_full,175.74360586967194,104.61193868872307,280.1420757534903,56.8745493438989,476.92990992721695,179.4712021218154,175.74360586967194,161.21734430724047,False,True,76036,Maíz,Transitorio,Cereales
76036|Naranja Valencia,1,2026,4013.42,6,pool_A_full,4100.267747492719,3330.588345748027,4865.96869290004,1503.0132999471123,6134.7639398964375,4169.95176699341,4100.267747492719,3804.679354911592,False,True,76036,Naranja,Permanente,Frutales
76036|Otras hortalizas,1,2026,6.0,7,pool_A_full,5.891493301564474,3.0599401325631668,37.48028302726743,0.9581953750066814,386.8461632083425,6.188257788224682,5.891493301564474,5.327967365604904,False,True,76036,Otras hortalizas,Transitorio,Hortalizas
"76036|Papaya Hawaiana, Maradol, Melona, redonda y/o Tainung",1,2026,372.9,6,pool_A_full,380.9693087292222,283.7165296998129,485.1111760242904,165.14166616252564,746.7653660554716,387.4438792630332,380.9693087292222,353.50522283900824,False,True,76036,Papaya,Permanente,Frutales
76036|Papaya demás variedades,1,2026,409.2,7,pool_A_full,418.0548166586155,311.3597378804391,532.3078472254191,181.27240739503867,819.3661163734366,425.1596551204966,418.0548166586155,387.9172356817436,False,True,76036,Papaya,Permanente,Frutales
76036|Plátano consumo interno,1,2026,1588.4,7,pool_A_full,1622.7719227286043,1318.040830051317,1925.9278669166574,594.4682108617567,2428.268661180516,1650.350919338702,1622.7719227286043,1505.7862589366607,False,True,76036,Plátano,Permanente,Frutales
76036|Zapote,1,2026,156.0,7,pool_A_full,159.37573655607042,118.54264941392276,203.10131421919905,68.75715450048507,312.96088275060765,162.0843259990163,159.37573655607042,147.8863361836559,False,True,76036,Zapote,Permanente,Frutales
76041|Aguacate Hass,1,2026,1110.2,6,pool_A_full,1134.2239918240346,921.1780322161783,1346.1687214311542,415.30834347896524,1697.3691047719299,1153.5001200263328,1134.2239918240346,1052.4577591736847,False,True,76041,Aguacate,Permanente,Frutales
76041|Aguacate Papelillo,1,2026,784.8,6,pool_A_full,801.782551597462,597.3869828568359,1020.6568748602392,348.1789199826943,1570.5738799940323,815.4088400258205,801.782551597462,743.9820297239305,False,True,76041,Aguacate,Permanente,Frutales
76041|Aguacate demás variedades,1,2026,1335.0,7,pool_A_full,1363.8885147586795,1107.7417230429014,1618.7112891959825,499.5307152641005,2040.9622044805246,1387.0677897992741,1363.8885147586795,1265.565761571671,False,True,76041,Aguacate,Permanente,Frutales
76041|Ahuyama,1,2026,9.0,3,pool_A_full,8.837239952346712,4.795348486679879,53.92855626624637,1.7952196910854186,552.629758475039,9.282386682337023,8.837239952346712,7.991951048407356,False,True,76041,Ahuyama,Transitorio,Hortalizas
76041|Banano consumo interno,1,2026,1855.5,7,pool_A_full,1895.65178961403,1539.7096993565572,2249.7540228329653,694.5384755584187,2836.514732942821,1927.8683775075306,1895.65178961403,1758.9942101844458,False,True,76041,Banano,Permanente,Frutales
76041|Cacao,1,2026,33.48,7,pool_A_full,33.9451121191436,24.930789953175484,51.61284228363886,14.457920019999783,147.8424100274025,34.4913231080368,33.9451121191436,31.536576111689797,False,True,76041,Cacao,Permanente,Cultivos tropicales tradicionales
76041|Café,1,2026,3547.6,7,pool_A_full,3596.8841025649294,2921.6740323855697,4268.6040263577925,1318.4128925706136,5381.669188067619,3654.7615847691563,3596.8841025649294,3341.6713683939884,False,True,76041,Café,Permanente,Cultivos tropicales tradicionales
76041|Caña de azúcar,1,2026,221875.0,7,pool_A_full,224957.34024596735,222576.21771270575,248731.27605177797,201762.30998296774,310943.9469227256,228577.1300655814,224957.34024596735,208995.75342835046,False,True,76041,Caña,Permanente,Cultivos tropicales tradicionales
76041|Caña panelera,1,2026,5720.0,7,pool_A_full,5799.463599805896,4710.898397968055,6882.402031437771,2126.1409079059813,8676.87171713644,5892.78280101465,5799.463599805896,5387.969395426095,False,True,76041,Caña,Permanente,Cultivos tropicales tradicionales
76041|Frijol,1,2026,41.19,7,pool_A_full,39.87464872531845,26.01188678416648,83.89371989912942,15.429310987815676,145.0678697656871,41.28566717700169,39.87464872531845,35.95983034472144,False,True,76041,Frijol,Transitorio,Leguminosas
76041|Granadilla,1,2026,195.8,7,pool_A_full,200.03698216460634,148.85118069736404,254.84862864908663,86.44320136147726,392.56170541327964,203.43660917056022,200.03698216460634,185.6163116971784,False,True,76041,Granadilla,Permanente,Frutales
76041|Guanábana,1,2026,297.0,7,pool_A_full,303.42688305867256,225.91709441304914,386.4272271492031,131.41375267636207,594.963797208818,308.5836206519734,303.42688305867256,281.5528323496526,False,True,76041,Guanábana,Permanente,Frutales
76041|Guayaba,1,2026,192.0,7,pool_A_full,196.15475268439437,145.95740132859333,249.90793028643415,84.75458382198559,384.9616268675976,199.48840122955852,196.15475268439437,182.01395222603804,False,True,76041,Guayaba,Permanente,Frutales
76041|Limón Tahití,1,2026,566.79,5,pool_A_full,579.0549597603535,431.36781438690974,737.203809059741,251.30115424990728,1134.5493737455604,588.8959944421952,579.0549597603535,537.3108749072713,False,True,76041,Limón,Permanente,Frutales
76041|Lulo,1,2026,91.2,7,pool_A_full,93.17350752508733,68.8808300989557,140.78623556340517,40.65751543055353,400.11509080232514,94.75699058404031,93.17350752508733,86.45662730736808,False,True,76041,Lulo,Permanente,Frutales
76041|Mandarina Arrayana y/o Oneco,1,2026,129.0,5,pool_A_full,131.79147445982747,97.98158547791974,167.9963521687726,56.75908250935964,258.960324662865,134.03126957610965,131.79147445982747,122.29062415186931,False,True,76041,Mandarina,Permanente,Frutales
76041|Mango demás variedades,1,2026,143.0,7,pool_A_full,146.0944251763979,108.64287788918051,186.19892508380843,62.9803050232765,286.9606140416944,148.5772988324316,146.0944251763979,135.56247483501792,False,True,76041,Mango,Permanente,Frutales
76041|Maracuyá,1,2026,147.0,6,pool_A_full,150.18098252398943,111.68896143525501,191.39966020239012,64.75779717010988,294.9606967213599,152.73330719138076,150.18098252398943,139.3544321730604,False,True,76041,Maracuyá,Permanente,Frutales
76041|Maíz amarillo tecnificado,1,2026,70.0,5,pool_A_full,69.7395261387587,45.74799981931463,145.92093278103485,27.43331283100412,251.7916988537283,71.2187310007204,69.7395261387587,63.975136629857325,False,True,76041,Maíz,Transitorio,Cereales
76041|Maíz blanco tecnificado,1,2026,80.0,5,pool_A_full,79.70231558715281,52.33187880119846,166.61293340297726,31.43779412340009,287.3942906076137,81.39283542939474,79.70231558715281,73.1144418626941,False,True,76041,Maíz,Transitorio,Cereales
76041|Mora,1,2026,12.0,7,pool_A_full,12.259672042774648,8.839252179729709,18.963565477791203,4.865396832318442,55.47718445688928,12.468025076847407,12.259672042774648,11.375872014127378,False,True,76041,Mora,Permanente,Frutales
76041|Naranja Valencia,1,2026,390.78,5,pool_A_full,399.23622007295637,297.3325231507662,508.35846200435077,173.087056058871,782.5257356335771,406.0212366275358,399.23622007295637,370.45527214005807,False,True,76041,Naranja,Permanente,Frutales
76041|Pimentón,1,2026,360.0,4,pool_A_full,353.48959809386844,210.8228465208873,562.8786249196472,115.07732928064506,957.5703587606247,371.2954672934809,353.48959809386844,319.6780419362942,False,True,76041,Pimentón,Transitorio,Hortalizas
76041|Pitahaya,1,2026,95.0,7,pool_A_full,97.05573700529929,71.7616128779084,146.63126266347243,42.374814050165796,416.65074792495943,98.70519852504198,97.05573700529929,90.05898677850841,False,True,76041,Pitahaya,Permanente,Frutales
76041|Piña demás variedades,1,2026,0.0,6,pool_A_full,0.0,0.0,0.7557487299040222,0.0,15.682225503031251,0.0,0.0,0.0,False,True,76041,Piña,Permanente,Frutales
76041|Plátano consumo interno,1,2026,17497.15,7,pool_A_full,17875.77672360287,15592.455278990577,19584.96558469961,13080.918854995705,22622.846735994495,18179.57541444672,17875.77672360287,16587.111584332404,False,True,76041,Plátano,Permanente,Frutales
76041|Tomate,1,2026,375.0,7,pool_A_full,368.21833134777967,219.62390082619342,586.307289395789,119.90024095137997,997.3981201257195,386.76611176404265,368.21833134777967,332.99796035030647,False,True,76041,Tomate,Transitorio,Hortalizas
76054|Aguacate Hass,1,2026,5345.6,6,pool_A_full,5461.275239321347,4436.177392213976,6481.074377619572,2002.120769896941,8170.91988104323,5554.089570899626,5461.275239321347,5067.571786559943,False,True,76054,Aguacate,Permanente,Frutales
76054|Aguacate Papelillo,1,2026,321.6,6,pool_A_full,328.5592107463606,244.65050822140753,418.41174812848067,142.34532937938752,644.1643056887616,334.1430720595106,328.5592107463606,304.87336997861377,False,True,76054,Aguacate,Permanente,Frutales
76054|Aguacate demás variedades,1,2026,2152.0,7,pool_A_full,2198.5678530042537,1785.7779125688505,2609.2240910815053,805.6235878106103,3289.696912941035,2235.932497114635,2198.5678530042537,2040.0730478668431,False,True,76054,Aguacate,Permanente,Frutales
76054|Banano consumo interno,1,2026,4896.0,7,pool_A_full,5001.946193452056,4063.050010560526,5935.98924208991,1833.6760263266694,7483.733681626031,5086.954231353742,5001.946193452056,4641.35578176397,False,True,76054,Banano,Permanente,Frutales
76054|Cacao,1,2026,5.5,7,pool_A_full,5.5764073075056695,5.373576886825232,10.546518777484613,3.2232293906898724,108.70910970359216,5.666137308667933,5.5764073075056695,5.180739803294322,False,True,76054,Cacao,Permanente,Cultivos tropicales tradicionales
76054|Café,1,2026,1720.24,7,pool_A_full,1744.137983029737,1416.630285059662,2069.9528007258064,638.9754657140357,2609.8402000731535,1772.2029170659864,1744.137983029737,1620.3846980398225,False,True,76054,Café,Permanente,Cultivos tropicales tradicionales
76054|Caña panelera,1,2026,2882.0,7,pool_A_full,2922.037429132971,2373.4749264512593,3467.764423991183,1070.933714239175,4372.054566751015,2969.055949741997,2922.037429132971,2714.7076569262244,False,True,76054,Caña,Permanente,Cultivos tropicales tradicionales
76054|Cebolla de rama,1,2026,4.36,6,pool_A_full,4.281151799136851,2.111250232312698,28.488560323292283,0.5006220822169722,296.2177977958818,4.496800659443269,4.281151799136851,3.871656285672897,False,True,76054,Cebolla de rama,Transitorio,Hortalizas
76054|Frijol,1,2026,10.07,7,pool_A_full,9.748427110074212,5.33215018524559,59.01638530211086,2.054130554079715,603.9104356265494,10.093388406710538,9.748427110074212,8.79134478201857,False,True,76054,Frijol,Transitorio,Leguminosas
76054|Granadilla,1,2026,55.0,3,pool_A_full,56.1901635293838,41.437583625774124,85.10466161013213,24.297986475299616,242.59119926564864,57.14511493555062,56.1901635293838,52.13941339808382,False,True,76054,Granadilla,Permanente,Frutales
76054|Limón Mandarino,1,2026,0.65,3,pool_A_full,0.6640655689836268,0.6127422394490396,1.9216810092200172,0.06862763973666176,26.760317073614864,0.6753513583292347,0.6640655689836268,0.6161930674318997,False,True,76054,Limón,Permanente,Frutales
76054|Limón Tahití,1,2026,16.96,5,pool_A_full,17.32700315378817,12.59943180699437,26.592864008405417,7.106923451601851,77.06056849064389,17.621475441944337,17.32700315378817,16.077899113300028,False,True,76054,Limón,Permanente,Frutales
76054|Lulo,1,2026,18.0,7,pool_A_full,18.389508064161973,13.38785656754986,28.192555635792267,7.576920968548372,81.58611675578591,18.702037615271113,18.389508064161973,17.06380802119107,False,True,76054,Lulo,Permanente,Frutales
76054|Mandarina Arrayana y/o Oneco,1,2026,5.12,5,pool_A_full,5.230793404917184,5.038622453758201,9.939707606977704,3.001283467483919,102.94350064362833,5.3196906994548945,5.230793404917184,4.853705392694348,False,True,76054,Mandarina,Permanente,Frutales
76054|Maíz amarillo tecnificado,1,2026,15.0,5,pool_A_full,14.94418417259115,9.536665418953417,32.11492936035109,5.408665722826167,55.97744420735766,15.261156643011514,14.94418417259115,13.70895784925514,False,True,76054,Maíz,Transitorio,Cereales
76054|Maíz amarillo tradicional,1,2026,22.0,5,pool_A_full,21.91813678646702,14.145380706272116,46.59932979571084,8.211802627503356,80.89925843507757,22.383029743083554,21.91813678646702,20.106471512240873,False,True,76054,Maíz,Transitorio,Cereales
76054|Naranja Valencia,1,2026,9.76,5,pool_A_full,9.97119992812338,9.632824734383364,18.262670339325716,6.045472067203665,182.02403123979448,10.140660395835893,9.97119992812338,9.2523759048236,False,True,76054,Naranja,Permanente,Frutales
76054|Plátano consumo interno,1,2026,12156.0,7,pool_A_full,12419.047779330718,10832.690133535836,13606.521765661444,9087.77812462985,15717.116400833822,12630.109402846425,12419.047779330718,11523.758350311035,False,True,76054,Plátano,Permanente,Frutales
