series_id,year,P,AC,AS,n_rows,n_halves,is_semester_reporter,partial_year
76111|Piña demás variedades,2022,1225.0,35.0,35.0,1,0,False,False
76111|Piña demás variedades,2023,1225.0,35.0,35.0,1,0,False,False
76111|Piña demás variedades,2024,2100.0,35.0,35.0,1,0,False,False
76111|Piña demás variedades,2025,2100.0,35.0,35.0,1,0,False,False
76111|Plantas aromáticas,2023,4.0,2.0,2.0,2,2,True,False
76111|Plantas aromáticas,2024,3.0,2.0,2.0,2,2,True,False
76111|Plantas aromáticas,2025,2.0,2.0,2.0,2,2,True,False
76111|Plátano consumo interno,2019,156.0,17.0,28.0,1,0,False,False
76111|Plátano consumo interno,2020,224.0,28.0,35.0,1,0,False,False
76111|Plátano consumo interno,2021,280.0,35.0,35.0,1,0,False,False
76111|Plátano consumo interno,2022,280.0,35.0,35.0,1,0,False,False
76111|Plátano consumo interno,2023,280.0,35.0,35.0,1,0,False,False
76111|Plátano consumo interno,2024,340.0,34.0,39.0,1,0,False,False
76111|Plátano consumo interno,2025,468.0,39.0,39.0,1,0,False,False
76111|Repollo,2023,100.0,5.0,5.0,2,2,True,False
76111|Repollo,2024,110.0,6.0,6.0,2,2,True,False
76111|Repollo,2025,115.0,7.0,7.0,2,2,True,False
76111|Sacha inchi,2019,0.6,1.0,1.5,1,0,False,False
76111|Sacha inchi,2020,1.2,1.5,2.0,1,0,False,False
76111|Sorgo,2023,497.0,71.0,71.0,2,2,True,False
76111|Sorgo,2024,487.0,75.0,75.0,2,2,True,False
76111|Sorgo,2025,573.0,88.0,88.0,2,2,True,False
76111|Tomate,2019,180.0,9.0,9.0,2,2,True,False
76111|Tomate,2020,180.0,9.0,9.0,2,2,True,False
76111|Tomate,2021,125.0,10.0,10.0,2,2,True,False
76111|Tomate,2022,975.0,27.0,21.0,2,2,True,False
76111|Tomate,2023,1060.0,23.0,23.0,2,2,True,False
76111|Tomate,2024,1215.0,27.0,27.0,2,2,True,False
76111|Tomate,2025,1269.0,28.2,28.2,2,2,True,False
76111|Tomate de árbol,2019,42.0,3.0,3.0,1,0,False,False
76111|Tomate de árbol,2020,36.0,3.0,10.0,1,0,False,False
76111|Tomate de árbol,2021,180.0,10.0,10.0,1,0,False,False
76111|Tomate de árbol,2022,170.0,10.0,10.0,1,0,False,False
76111|Tomate de árbol,2023,170.0,10.0,10.0,1,0,False,False
76111|Tomate de árbol,2024,170.0,10.0,10.0,1,0,False,False
76111|Tomate de árbol,2025,180.0,10.0,10.0,1,0,False,False
76111|Tomate invernadero,2025,198.0,1.8,1.8,1,1,True,True
76111|Uva,2019,24.0,2.0,2.0,1,0,False,False
76111|Yuca consumo en fresco,2019,36.0,2.0,2.0,2,2,True,False
76111|Yuca consumo en fresco,2020,114.0,6.0,6.0,2,2,True,False
76111|Yuca consumo en fresco,2021,75.0,8.0,8.0,2,2,True,False
76111|Yuca consumo en fresco,2022,72.0,8.0,11.0,2,2,True,False
76111|Yuca consumo en fresco,2023,149.0,12.0,13.0,2,2,True,False
76111|Yuca consumo en fresco,2024,179.0,15.0,17.0,2,2,True,False
76111|Yuca consumo en fresco,2025,214.0,18.0,18.0,2,2,True,False
76113|Aguacate Hass,2020,360.0,30.0,125.0,1,0,False,False
76113|Aguacate Hass,2021,1375.0,125.0,125.0,1,0,False,False
76113|Aguacate Hass,2022,1375.0,125.0,125.0,1,0,False,False
76113|Aguacate Hass,2023,1375.0,125.0,125.0,1,0,False,False
76113|Aguacate Hass,2024,1375.0,125.0,125.0,1,0,False,False
76113|Aguacate Hass,2025,1375.0,125.0,125.0,1,0,False,False
76113|Aguacate Papelillo,2020,0.0,0.0,33.0,1,0,False,False
76113|Aguacate Papelillo,2021,363.0,33.0,33.0,1,0,False,False
76113|Aguacate Papelillo,2022,363.0,33.0,33.0,1,0,False,False
76113|Aguacate Papelillo,2023,363.0,33.0,33.0,1,0,False,False
76113|Aguacate Papelillo,2024,363.0,33.0,33.0,1,0,False,False
76113|Aguacate Papelillo,2025,363.0,33.0,33.0,1,0,False,False
76113|Aguacate demás variedades,2019,300.0,30.0,158.0,1,0,False,False
76113|Aguacate demás variedades,2020,330.0,33.0,33.0,1,0,False,False
76113|Aguacate demás variedades,2021,330.0,33.0,33.0,1,0,False,False
76113|Aguacate demás variedades,2022,330.0,33.0,33.0,1,0,False,False
76113|Aguacate demás variedades,2023,330.0,33.0,33.0,1,0,False,False
76113|Aguacate demás variedades,2024,330.0,33.0,33.0,1,0,False,False
76113|Aguacate demás variedades,2025,330.0,33.0,33.0,1,0,False,False
76113|Cacao,2019,30.1,86.0,107.0,1,0,False,False
76113|Cacao,2020,30.1,86.0,107.0,1,0,False,False
76113|Cacao,2021,48.15,107.0,107.0,1,0,False,False
76113|Cacao,2022,160.5,107.0,107.0,1,0,False,False
76113|Cacao,2023,160.5,107.0,107.0,1,0,False,False
76113|Cacao,2024,160.5,107.0,107.0,1,0,False,False
76113|Cacao,2025,160.5,107.0,114.0,1,0,False,False
76113|Café,2019,1443.0,1082.0,1370.0,1,0,False,False
76113|Café,2020,1331.0,1080.0,1373.0,1,0,False,False
76113|Café,2021,1251.57,1148.23,1402.93,1,0,False,False
76113|Café,2022,1059.27,1220.72,1421.33,1,0,False,False
76113|Café,2023,1226.85,1188.51,1432.33,1,0,False,False
76113|Café,2024,1433.61,1128.83,1434.84,1,0,False,False
76113|Café,2025,1481.62,1164.88,1457.71,1,0,False,False
76113|Caña de azúcar,2019,1118130.0,9165.0,9165.0,1,0,False,False
76113|Caña de azúcar,2020,1118130.0,9165.0,9165.0,1,0,False,False
76113|Caña de azúcar,2021,1247206.27,9141.0,9149.0,1,0,False,False
76113|Caña de azúcar,2022,1463840.0,9149.0,9149.0,1,0,False,False
76113|Caña de azúcar,2023,1463840.0,9149.0,9149.0,1,0,False,False
76113|Caña de azúcar,2024,1463840.0,9149.0,9149.0,1,0,False,False
76113|Caña de azúcar,2025,1463840.0,9149.0,9149.0,1,0,False,False
76113|Caña panelera,2019,16275.0,465.0,465.0,1,0,False,False
76113|Caña panelera,2020,16275.0,465.0,465.0,1,0,False,False
76113|Caña panelera,2021,16000.0,400.0,400.0,1,0,False,False
76113|Caña panelera,2022,14000.0,400.0,400.0,1,0,False,False
76113|Caña panelera,2023,14000.0,400.0,400.0,1,0,False,False
76113|Caña panelera,2024,16000.0,400.0,400.0,1,0,False,False
76113|Caña panelera,2025,16000.0,400.0,400.0,1,0,False,False
76113|Cilantro,2019,232.0,29.0,33.0,2,2,True,False
76113|Cilantro,2020,232.0,29.0,31.0,2,2,True,False
76113|Cilantro,2021,240.0,30.0,30.0,2,2,True,False
76113|Cilantro,2022,244.0,30.5,30.5,2,2,True,False
76113|Cilantro,2023,216.0,27.0,27.0,2,2,True,False
76113|Cilantro,2024,224.0,28.0,28.0,2,2,True,False
76113|Cilantro,2025,224.0,28.0,28.0,2,2,True,False
76113|Frijol,2019,102.6,114.0,116.0,2,2,True,False
76113|Frijol,2020,102.6,114.0,116.0,2,2,True,False
76113|Frijol,2021,116.0,116.0,116.0,2,2,True,False
76113|Frijol,2022,130.0,130.0,130.0,2,2,True,False
76113|Frijol,2023,120.0,120.0,120.0,2,2,True,False
76113|Frijol,2024,137.0,137.0,137.0,2,2,True,False
76113|Frijol,2025,107.69,140.0,140.0,2,2,True,False
76113|Granadilla,2019,96.0,8.0,8.0,1,0,False,False
76113|Granadilla,2020,24.0,2.0,2.0,1,0,False,False
76113|Granadilla,2021,24.0,2.0,2.0,1,0,False,False
76113|Granadilla,2022,24.0,2.0,2.0,1,0,False,False
76113|Granadilla,2023,24.0,2.0,2.0,1,0,False,False
76113|Granadilla,2024,24.0,2.0,2.0,1,0,False,False
76113|Granadilla,2025,24.0,2.0,2.0,1,0,False,False
76113|Guanábana,2019,495.0,45.0,45.0,1,0,False,False
76113|Guanábana,2020,495.0,45.0,45.0,1,0,False,False
76113|Guanábana,2021,540.0,45.0,45.0,1,0,False,False
76113|Guanábana,2022,540.0,45.0,45.0,1,0,False,False
76113|Guanábana,2023,540.0,45.0,45.0,1,0,False,False
76113|Guanábana,2024,540.0,45.0,45.0,1,0,False,False
76113|Guanábana,2025,540.0,45.0,45.0,1,0,False,False
76113|Guayaba,2019,108.0,9.0,43.0,1,0,False,False
76113|Guayaba,2020,108.0,9.0,43.0,1,0,False,False
76113|Guayaba,2021,516.0,43.0,69.0,1,0,False,False
76113|Guayaba,2022,828.0,69.0,69.0,1,0,False,False
76113|Guayaba,2023,828.0,69.0,69.0,1,0,False,False
76113|Guayaba,2024,828.0,69.0,69.0,1,0,False,False
76113|Guayaba,2025,828.0,69.0,69.0,1,0,False,False
76113|Habichuela,2019,387.0,43.0,43.0,2,2,True,False
76113|Habichuela,2020,486.0,54.0,55.0,2,2,True,False
76113|Habichuela,2021,450.0,50.0,50.0,2,2,True,False
76113|Habichuela,2022,450.0,50.0,50.0,2,2,True,False
76113|Habichuela,2023,360.0,40.0,40.0,2,2,True,False
76113|Habichuela,2024,342.0,38.0,38.0,2,2,True,False
76113|Habichuela,2025,420.0,40.0,40.0,2,2,True,False
76113|Limón Tahití,2021,444.23,24.68,74.68,1,0,False,False
76113|Limón Tahití,2022,444.24,24.68,74.68,1,0,False,False
76113|Limón Tahití,2023,1344.24,74.68,74.68,1,0,False,False
76113|Limón Tahití,2024,1344.24,74.68,100.0,1,0,False,False
76113|Limón Tahití,2025,1800.0,100.0,200.0,1,0,False,False
76113|Mandarina Arrayana y/o Oneco,2021,1963.24,70.12,70.12,1,0,False,False
76113|Mandarina Arrayana y/o Oneco,2022,1963.36,70.12,70.12,1,0,False,False
76113|Mandarina Arrayana y/o Oneco,2023,1963.36,70.12,70.12,1,0,False,False
76113|Mandarina Arrayana y/o Oneco,2024,1963.36,70.12,70.12,1,0,False,False
76113|Mandarina Arrayana y/o Oneco,2025,1963.36,70.12,70.12,1,0,False,False
76113|Maracuyá,2019,144.0,12.0,17.0,1,0,False,False
76113|Maracuyá,2020,144.0,12.0,17.0,1,0,False,False
76113|Maracuyá,2021,168.0,14.0,14.0,1,0,False,False
76113|Maracuyá,2022,132.0,11.0,11.0,1,0,False,False
76113|Maracuyá,2023,84.0,7.0,7.0,1,0,False,False
76113|Maracuyá,2024,84.0,7.0,7.0,1,0,False,False
76113|Maracuyá,2025,84.0,7.0,9.0,1,0,False,False
76113|Maíz amarillo tecnificado,2021,4760.0,680.0,680.0,1,1,True,True
76113|Maíz amarillo tecnificado,2022,4640.0,580.0,580.0,2,2,True,False
76113|Maíz amarillo tecnificado,2023,4640.0,580.0,580.0,2,2,True,False
76113|Maíz amarillo tecnificado,2024,3920.0,490.0,970.0,2,2,True,False
76113|Maíz amarillo tecnificado,2025,7520.0,940.0,960.0,2,2,True,False
76113|Maíz amarillo tradicional,2021,520.0,130.0,130.0,1,1,True,True
76113|Maíz amarillo tradicional,2022,520.0,130.0,130.0,2,2,True,False
76113|Maíz amarillo tradicional,2023,520.0,130.0,130.0,2,2,True,False
76113|Maíz amarillo tradicional,2024,279.65999999999997,250.0,250.0,2,2,True,False
76113|Maíz amarillo tradicional,2025,279.65999999999997,250.0,250.0,2,2,True,False
76113|Maíz blanco tecnificado,2021,4060.0,580.0,580.0,1,1,True,True
76113|Maíz blanco tecnificado,2022,4640.0,580.0,580.0,2,2,True,False
76113|Maíz blanco tecnificado,2023,4640.0,580.0,565.0,2,2,True,False
76113|Maíz blanco tecnificado,2024,4520.0,565.0,570.0,2,2,True,False
76113|Maíz blanco tecnificado,2025,8640.0,1080.0,1310.0,2,2,True,False
76113|Maíz blanco tradicional,2021,720.0,180.0,180.0,1,1,True,True
76113|Maíz blanco tradicional,2022,720.0,180.0,180.0,2,2,True,False
76113|Maíz blanco tradicional,2023,720.0,180.0,180.0,2,2,True,False
76113|Maíz blanco tradicional,2024,720.0,180.0,185.0,2,2,True,False
76113|Maíz blanco tradicional,2025,740.0,185.0,185.0,2,2,True,False
76113|Maíz tecnificado,2019,10410.0,1388.0,1393.0,2,2,True,False
76113|Maíz tecnificado,2020,9412.5,1255.0,1260.0,2,2,True,False
76113|Maíz tradicional,2019,930.0,310.0,310.0,2,2,True,False
76113|Maíz tradicional,2020,930.0,310.0,310.0,2,2,True,False
76113|Naranja Valencia,2021,13109.73,468.2,468.2,1,0,False,False
76113|Naranja Valencia,2022,13109.6,468.2,468.2,1,0,False,False
76113|Naranja Valencia,2023,13109.6,468.2,468.2,1,0,False,False
76113|Naranja Valencia,2024,13109.6,468.2,468.2,1,0,False,False
76113|Naranja Valencia,2025,13109.6,468.2,468.2,1,0,False,False
76113|Otros cítricos,2019,15764.0,563.0,563.0,1,0,False,False
76113|Otros cítricos,2020,15764.0,563.0,563.0,1,0,False,False
76113|Pepino cohombro,2019,450.0,18.0,18.0,2,2,True,False
76113|Pepino cohombro,2020,525.0,21.0,21.0,2,2,True,False
76113|Pepino cohombro,2021,525.0,21.0,21.0,2,2,True,False
76113|Pepino cohombro,2022,525.0,21.0,21.0,2,2,True,False
76113|Pepino cohombro,2023,525.0,21.0,21.0,2,2,True,False
76113|Pepino cohombro,2024,500.0,20.0,20.0,2,2,True,False
76113|Pepino cohombro,2025,525.0,21.0,21.0,2,2,True,False
76113|Pimentón,2019,200.0,20.0,20.0,2,2,True,False
76113|Pimentón,2020,200.0,20.0,20.0,2,2,True,False
76113|Pimentón,2021,160.0,16.0,16.0,2,2,True,False
76113|Pimentón,2022,160.0,16.0,16.0,2,2,True,False
76113|Pimentón,2023,140.0,14.0,14.0,2,2,True,False
76113|Pimentón,2024,170.0,17.0,17.0,2,2,True,False
76113|Pimentón,2025,190.0,17.0,17.0,2,2,True,False
76113|Pitahaya,2019,96.0,8.0,8.0,1,0,False,False
76113|Pitahaya,2020,48.0,4.0,4.0,1,0,False,False
76113|Pitahaya,2021,48.0,4.0,4.0,1,0,False,False
76113|Pitahaya,2022,48.0,4.0,4.0,1,0,False,False
76113|Pitahaya,2023,48.0,4.0,4.0,1,0,False,False
76113|Pitahaya,2024,48.0,4.0,4.0,1,0,False,False
76113|Pitahaya,2025,48.0,4.0,4.0,1,0,False,False
76113|Plátano consumo interno,2019,2024.0,253.0,253.0,1,0,False,False
76113|Plátano consumo interno,2020,2024.0,253.0,253.0,1,0,False,False
76113|Plátano consumo interno,2021,2024.0,253.0,258.0,1,0,False,False
76113|Plátano consumo interno,2022,2064.0,258.0,258.0,1,0,False,False
76113|Plátano consumo interno,2023,2064.0,258.0,258.0,1,0,False,False
76113|Plátano consumo interno,2024,2064.0,258.0,300.0,1,0,False,False
76113|Plátano consumo interno,2025,2400.0,300.0,306.0,1,0,False,False
76113|Soya,2024,312.0,104.0,104.0,1,1,True,True
76113|Soya,2025,312.0,104.0,104.0,1,1,True,True
76113|Tomate,2019,968.0,44.0,44.0,2,2,True,False
76113|Tomate,2020,968.0,44.0,44.0,2,2,True,False
76113|Tomate,2021,836.0,38.0,38.0,2,2,True,False
76122|Aguacate Hass,2020,1310.4,87.36,207.36,1,0,False,False
76122|Aguacate Hass,2021,1605.0,107.0,207.36,1,0,False,False
76122|Aguacate Hass,2022,2073.6,207.36,287.36,1,0,False,False
76122|Aguacate Hass,2023,2073.6,207.36,342.36,1,0,False,False
76122|Aguacate Hass,2024,2073.6,207.36,360.56,1,0,False,False
76122|Aguacate Hass,2025,2073.6,207.36,360.56,1,0,False,False
76122|Aguacate Papelillo,2020,198.6,39.72,65.72,1,0,False,False
76122|Aguacate Papelillo,2021,450.0,45.0,65.72,1,0,False,False
76122|Aguacate Papelillo,2022,1314.4,65.72,67.72,1,0,False,False
76122|Aguacate Papelillo,2023,1314.4,65.72,77.72,1,0,False,False
76122|Aguacate Papelillo,2024,1314.4,65.72,90.22,1,0,False,False
76122|Aguacate Papelillo,2025,1314.4,65.72,90.22,1,0,False,False
76122|Aguacate demás variedades,2019,4312.0,309.0,350.0,1,0,False,False
76122|Aguacate demás variedades,2020,608.4,60.84,81.84,1,0,False,False
76122|Aguacate demás variedades,2021,700.0,70.0,81.84,1,0,False,False
76122|Aguacate demás variedades,2022,1636.8,81.84,83.84,1,0,False,False
76122|Aguacate demás variedades,2023,1636.8,81.84,86.84,1,0,False,False
76122|Aguacate demás variedades,2024,1636.8,81.84,86.84,1,0,False,False
76122|Aguacate demás variedades,2025,1636.8,81.84,86.84,1,0,False,False
76122|Banano consumo interno,2019,4764.0,409.0,409.0,1,0,False,False
76122|Banano consumo interno,2020,4788.0,399.0,431.0,1,0,False,False
76122|Banano consumo interno,2021,4872.0,406.0,431.0,1,0,False,False
76122|Banano consumo interno,2022,8620.0,431.0,461.0,1,0,False,False
76122|Banano consumo interno,2023,9220.0,461.0,496.0,1,0,False,False
76122|Banano consumo interno,2024,9920.0,496.0,506.7,1,0,False,False
76122|Banano consumo interno,2025,10134.0,506.7,520.7,1,0,False,False
76122|Cacao,2019,20.47,65.0,67.0,1,0,False,False
76122|Cacao,2020,40.6,58.0,77.0,1,0,False,False
76122|Cacao,2021,45.5,65.0,77.0,1,0,False,False
76122|Cacao,2022,38.5,77.0,79.0,1,0,False,False
76122|Cacao,2023,38.5,77.0,84.0,1,0,False,False
76122|Cacao,2024,37.5,75.0,88.0,1,0,False,False
76122|Cacao,2025,37.5,75.0,90.0,1,0,False,False
76122|Café,2019,3550.0,2656.0,3612.0,1,0,False,False
76122|Café,2020,3303.0,2676.0,3566.0,1,0,False,False
76122|Café,2021,3419.9,2735.92,3580.92,1,0,False,False
76122|Café,2022,811.12,2850.43,3609.19,1,0,False,False
76122|Café,2023,698.13,2822.5,3614.37,1,0,False,False
76122|Café,2024,874.63,2821.4,3583.03,1,0,False,False
76122|Café,2025,765.57,2465.88,3162.91,1,0,False,False
76122|Caña de azúcar,2019,13750.0,125.0,125.0,1,0,False,False
76122|Caña de azúcar,2020,13750.0,125.0,125.0,1,0,False,False
76122|Caña de azúcar,2021,13748.62,125.0,125.0,1,0,False,False
76122|Caña de azúcar,2022,10000.0,125.0,135.0,1,0,False,False
76122|Caña de azúcar,2023,10800.0,135.0,140.0,1,0,False,False
76122|Caña de azúcar,2024,10800.0,135.0,149.0,1,0,False,False
76122|Caña de azúcar,2025,11920.0,149.0,159.0,1,0,False,False
76122|Caña panelera,2020,0.0,0.0,22.0,1,0,False,False
76122|Frijol,2019,146.3,151.0,156.0,2,2,True,False
76122|Frijol,2020,140.14,143.0,145.0,2,2,True,False
76122|Frijol,2021,137.89999999999998,125.0,130.0,2,2,True,False
76122|Frijol,2022,122.0,122.0,130.0,2,2,True,False
76122|Frijol,2023,146.0,146.0,150.0,2,2,True,False
76122|Frijol,2024,170.0,170.0,175.0,2,2,True,False
76122|Frijol,2025,118.88,170.0,175.0,2,2,True,False
76122|Guanábana,2019,858.0,78.0,80.0,1,0,False,False
76122|Guanábana,2020,880.0,80.0,80.0,1,0,False,False
76122|Guanábana,2021,880.0,80.0,80.0,1,0,False,False
76122|Guanábana,2022,800.0,80.0,82.0,1,0,False,False
76122|Guanábana,2023,800.0,80.0,87.0,1,0,False,False
76122|Guanábana,2024,800.0,80.0,92.1,1,0,False,False
76122|Guanábana,2025,880.0,80.0,92.1,1,0,False,False
76122|Limón Tahití,2021,1037.33,86.44,86.44,1,0,False,False
76122|Limón Tahití,2022,1296.6,86.44,94.44,1,0,False,False
76122|Limón Tahití,2023,1296.6,86.44,100.44,1,0,False,False
76122|Limón Tahití,2024,1296.6,86.44,109.74,1,0,False,False
76122|Limón Tahití,2025,1469.48,86.44,170.0,1,0,False,False
76122|Mandarina Arrayana y/o Oneco,2020,52.5,7.0,15.0,1,0,False,False
76122|Mandarina Arrayana y/o Oneco,2021,2605.92,260.59,260.59,1,0,False,False
76122|Mandarina Arrayana y/o Oneco,2022,5211.8,260.59,265.59,1,0,False,False
76122|Mandarina Arrayana y/o Oneco,2023,5211.8,260.59,271.59,1,0,False,False
76122|Mandarina Arrayana y/o Oneco,2024,5211.8,260.59,278.39,1,0,False,False
76122|Mandarina Arrayana y/o Oneco,2025,5211.8,260.59,283.0,1,0,False,False
76122|Maracuyá,2020,18.0,6.0,13.0,1,0,False,False
76122|Maracuyá,2021,40.0,10.0,13.0,1,0,False,False
76122|Maracuyá,2022,182.0,13.0,16.0,1,0,False,False
76122|Maracuyá,2023,224.0,16.0,18.0,1,0,False,False
76122|Maracuyá,2024,252.0,18.0,26.7,1,0,False,False
76122|Maracuyá,2025,373.8,26.7,26.7,1,0,False,False
76122|Maíz amarillo tecnificado,2021,3110.71,444.42,444.45000000000005,2,2,True,False
76122|Maíz amarillo tecnificado,2022,2243.8999999999996,386.2,420.57,2,2,True,False
76122|Maíz amarillo tecnificado,2023,2574.24,415.2,435.25,2,2,True,False
76122|Maíz amarillo tecnificado,2024,1830.55,295.25,315.0,2,2,True,False
76122|Maíz amarillo tecnificado,2025,1853.8000000000002,299.0,315.0,2,2,True,False
76122|Maíz amarillo tradicional,2021,245.3,108.84,110.04,2,2,True,False
76122|Maíz amarillo tradicional,2022,104.99000000000001,96.0,102.65,2,2,True,False
76122|Maíz amarillo tradicional,2023,112.65,106.0,110.0,2,2,True,False
76122|Maíz amarillo tradicional,2024,385.77,363.0,329.0,2,2,True,False
76122|Maíz amarillo tradicional,2025,349.07,320.0,327.0,2,2,True,False
76122|Maíz blanco tecnificado,2021,4243.27,606.27,606.36,2,2,True,False
76122|Maíz blanco tecnificado,2022,2758.1,551.5,599.9200000000001,2,2,True,False
76122|Maíz blanco tecnificado,2023,3123.12,600.6,615.8,2,2,True,False
76122|Maíz blanco tecnificado,2024,1586.0,305.0,318.0,2,2,True,False
76122|Maíz blanco tecnificado,2025,1632.8,311.0,320.0,2,2,True,False
76122|Maíz blanco tradicional,2021,132.22,61.16,62.86,2,2,True,False
76122|Maíz blanco tradicional,2022,58.45,55.0,62.0,2,2,True,False
76122|Maíz blanco tradicional,2023,82.89,78.0,82.0,2,2,True,False
76122|Maíz blanco tradicional,2024,215.73,203.0,330.0,2,2,True,False
76122|Maíz blanco tradicional,2025,351.0,326.0,330.0,2,2,True,False
76122|Maíz tecnificado,2019,15080.0,2080.0,2080.0,2,2,True,False
76122|Maíz tecnificado,2020,7362.38,1051.06,1051.06,2,2,True,False
76122|Maíz tradicional,2019,362.5,150.0,160.0,2,2,True,False
76122|Maíz tradicional,2020,469.4,195.0,198.0,2,2,True,False
76122|Naranja Valencia,2020,1874.7,124.98,224.98,1,0,False,False
76122|Naranja Valencia,2021,20514.36,1864.94,1864.94,1,0,False,False
76122|Naranja Valencia,2022,33568.92,1864.94,1869.94,1,0,False,False
76122|Naranja Valencia,2023,33568.92,1864.94,1879.94,1,0,False,False
76122|Naranja Valencia,2024,35433.86,1864.94,1897.34,1,0,False,False
76122|Naranja Valencia,2025,35718.86,1879.94,1897.34,1,0,False,False
76122|Otros cítricos,2019,42680.0,1940.0,1950.0,1,0,False,False
76122|Otros cítricos,2020,23255.98,1938.0,1972.0,1,0,False,False
76122|Pimentón,2022,182.6,8.3,9.0,2,2,True,False
76122|Pimentón,2023,169.4,7.7,8.0,2,2,True,False
76122|Pimentón,2024,327.8,14.9,15.5,2,2,True,False
76122|Pimentón,2025,336.4,14.5,15.0,2,2,True,False
76122|Piña demás variedades,2019,600.0,10.0,10.0,1,0,False,False
76122|Piña demás variedades,2020,81.0,9.0,14.0,1,0,False,False
76122|Piña demás variedades,2021,126.0,14.0,14.0,1,0,False,False
76122|Piña demás variedades,2022,560.0,14.0,17.0,1,0,False,False
76122|Piña demás variedades,2023,680.0,17.0,22.0,1,0,False,False
76122|Piña demás variedades,2024,880.0,22.0,26.2,1,0,False,False
76122|Piña demás variedades,2025,1048.0,26.2,26.2,1,0,False,False
76122|Plátano consumo interno,2019,23594.0,2783.0,2801.0,1,0,False,False
76122|Plátano consumo interno,2020,25371.0,2819.0,2919.0,1,0,False,False
76122|Plátano consumo interno,2021,25371.0,2819.0,2919.0,1,0,False,False
76122|Plátano consumo interno,2022,23352.0,2919.0,2939.0,1,0,False,False
76122|Plátano consumo interno,2023,23512.0,2939.0,2964.0,1,0,False,False
76122|Plátano consumo interno,2024,23712.0,2964.0,2979.6,1,0,False,False
76122|Plátano consumo interno,2025,23836.8,2979.6,3030.0,1,0,False,False
76122|Soya,2020,1120.0,280.0,280.0,2,2,True,False
76122|Soya,2021,850.56,246.0,255.0,2,2,True,False
76122|Soya,2022,930.0,310.0,330.0,2,2,True,False
76122|Soya,2023,1074.0,358.0,370.0,2,2,True,False
76122|Soya,2024,459.0,153.0,157.0,2,2,True,False
76122|Soya,2025,474.6,153.0,157.0,2,2,True,False
76122|Tomate,2019,341.0,15.5,16.0,2,2,True,False
76122|Tomate,2020,352.0,16.0,20.0,2,2,True,False
76122|Tomate,2021,413.89,16.9,17.1,2,2,True,False
76122|Tomate,2022,540.0,18.0,20.0,2,2,True,False
76122|Tomate,2023,660.0,22.0,22.0,2,2,True,False
76122|Tomate,2024,480.0,16.0,16.2,2,2,True,False
76122|Tomate,2025,517.5,16.3,17.0,2,2,True,False
76122|Yuca consumo en fresco,2019,902.0,38.0,38.0,1,1,True,True
76122|Yuca consumo en fresco,2020,874.0,38.0,38.0,1,1,True,True
76122|Yuca consumo en fresco,2021,874.0,38.0,38.0,1,1,True,True
76122|Yuca consumo en fresco,2022,380.0,38.0,39.0,1,1,True,True
76122|Yuca consumo en fresco,2023,370.0,37.0,42.0,1,1,True,True
76122|Yuca consumo en fresco,2024,420.0,42.0,79.0,2,2,True,False
76122|Yuca consumo en fresco,2025,750.0,75.0,110.0,2,2,True,False
76126|Aguacate Hass,2020,111.6,11.16,48.16,1,0,False,False
76126|Aguacate Hass,2021,919.07,51.06,51.06,1,0,False,False
76126|Aguacate Hass,2022,917.28,50.96,82.96,1,0,False,False
76126|Aguacate Hass,2023,899.28,49.96,85.56,1,0,False,False
76126|Aguacate Hass,2024,1540.08,85.56,85.56,1,0,False,False
76126|Aguacate Hass,2025,1540.08,85.56,85.56,1,0,False,False
76126|Aguacate Papelillo,2020,30.53,3.39,12.09,1,0,False,False
76126|Aguacate Papelillo,2021,35.91,12.09,15.09,1,0,False,False
76126|Aguacate Papelillo,2022,44.82,15.09,18.09,1,0,False,False
76126|Aguacate Papelillo,2023,42.27,14.09,20.09,1,0,False,False
76126|Aguacate Papelillo,2024,60.27,20.09,20.09,1,0,False,False
76126|Aguacate Papelillo,2025,60.27,20.09,20.09,1,0,False,False
76126|Aguacate demás variedades,2019,464.0,58.0,79.5,1,0,False,False
76126|Aguacate demás variedades,2020,471.58,58.95,59.95,1,0,False,False
76126|Aguacate demás variedades,2021,933.42,62.23,62.23,1,0,False,False
76126|Aguacate demás variedades,2022,933.45,62.23,65.23,1,0,False,False
76126|Aguacate demás variedades,2023,913.95,60.93,66.93,1,0,False,False
76126|Aguacate demás variedades,2024,1003.95,66.93,66.93,1,0,False,False
76126|Aguacate demás variedades,2025,1003.95,66.93,66.93,1,0,False,False
76126|Ahuyama,2019,1280.0,64.0,64.0,2,2,True,False
76126|Ahuyama,2020,1220.0,61.0,61.0,2,2,True,False
76126|Ahuyama,2021,280.8,12.78,12.78,2,2,True,False
76126|Ahuyama,2022,595.64,29.5,29.5,2,2,True,False
76126|Ahuyama,2023,863.1400000000001,43.54,56.9,2,2,True,False
76126|Ahuyama,2024,487.0,25.0,25.0,2,2,True,False
76126|Ahuyama,2025,494.0,26.0,26.0,2,2,True,False
76126|Ají,2019,64.0,4.0,4.0,1,1,True,True
76126|Arracacha,2021,4.6,0.64,0.64,1,1,True,True
76126|Arracacha,2022,0.0,0.0,1.0,1,1,True,True
76126|Arracacha,2025,3.5,0.5,0.5,2,2,True,False
76126|Arveja,2019,11.55,5.5,5.5,2,2,True,False
76126|Arveja,2020,11.3,5.5,5.5,2,2,True,False
