municipio,cultivo,ciclo,tipo,patron,d_area_pct,d_rend_pct,d_prod_pct,serie_flag,cobertura
Guadalajara de Buga,Guayaba,Permanente,permanente,SIN_QUIEBRE,0.0,-14.285714285714285,-14.285714285714285,,ambos
Guadalajara de Buga,Habichuela,Transitorio,transitorio,MIXTO_OTRO,64.28571428571429,91.30434782608697,214.28571428571428,inspeccion_manual,ambos
Guadalajara de Buga,Limón,Permanente,permanente,MIXTO_OTRO,354.54545454545456,-11.999999999999998,300.0,inspeccion_manual,ambos
Guadalajara de Buga,Lulo,Permanente,permanente,REVISION_PROPORCIONAL,16.666666666666664,14.285714285714285,33.33333333333333,revision_fuente_real,ambos
Guadalajara de Buga,Mandarina,Permanente,permanente,SIN_QUIEBRE,0.0,1.165425704111364,1.165425704111361,,ambos
Guadalajara de Buga,Mango,Permanente,permanente,SIN_QUIEBRE,0.0,-1.2898131087128244,-1.2898131087128244,,ambos
Guadalajara de Buga,Maracuyá,Permanente,permanente,SIN_QUIEBRE,0.0,-8.0,-8.0,,ambos
Guadalajara de Buga,Maíz,Transitorio,transitorio,MIXTO_OTRO,2.074235807860262,-35.24941442836918,-33.906334596643205,inspeccion_manual,ambos
Guadalajara de Buga,Mora,Permanente,permanente,REVISION_PROPORCIONAL,20.0,12.5,35.0,revision_fuente_real,ambos
Guadalajara de Buga,Naranja,Permanente,permanente,REVISION_PROPORCIONAL,38.2059800664452,0.05983644704474497,38.28867761452032,revision_fuente_real,ambos
Guadalajara de Buga,Otras hortalizas,Transitorio,transitorio,MIXTO_OTRO,25.0,635.0,818.75,inspeccion_manual,ambos
Guadalajara de Buga,Papa,Transitorio,transitorio,MIXTO_OTRO,0.0,31.818181818181806,31.818181818181817,inspeccion_manual,ambos
Guadalajara de Buga,Pimentón,Transitorio,transitorio,PATRON_LULO,0.0,60.00000000000001,60.00000000000001,quiebre_definicion_no_validado,ambos
Guadalajara de Buga,Piña,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Guadalajara de Buga,Plátano,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Guadalajara de Buga,Tomate,Transitorio,transitorio,MIXTO_OTRO,170.0,188.8888888888889,680.0,inspeccion_manual,ambos
Guadalajara de Buga,Tomate de árbol,Permanente,permanente,SIN_QUIEBRE,0.0,-5.555555555555555,-5.555555555555555,,ambos
Guadalajara de Buga,Yuca,Transitorio,transitorio,SIN_QUIEBRE,0.0,-4.0,-4.0,,ambos
Jamundí,Aguacate,Permanente,permanente,SIN_QUIEBRE,0.0,14.285714285714285,14.285714285714285,,ambos
Jamundí,Ahuyama,Transitorio,transitorio,REVISION_PROPORCIONAL,-28.57142857142857,14.1304347826087,-18.478260869565215,revision_fuente_real,ambos
Jamundí,Arazá,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Jamundí,Arroz,Transitorio,transitorio,SIN_QUIEBRE,-0.6459948320413437,-8.702729481705154,-9.292505131048149,,ambos
Jamundí,Banano,Permanente,permanente,REVISION_PROPORCIONAL,100.0,0.0,100.0,revision_fuente_real,ambos
Jamundí,Cacao,Permanente,permanente,REVISION_PROPORCIONAL,0.0,-16.666666666666664,-16.666666666666664,revision_fuente_real,ambos
Jamundí,Café,Permanente,permanente,SIN_QUIEBRE,4.550006052003216,-7.418281551348957,-3.205807758886755,,ambos
Jamundí,Caña,Permanente,permanente,SIN_QUIEBRE,0.016143787332508208,-0.007313364227541032,0.008829242450997704,,ambos
Jamundí,Cilantro,Transitorio,transitorio,REVISION_PROPORCIONAL,-54.54545454545454,20.576923076923073,-45.19230769230769,revision_fuente_real,ambos
Jamundí,Frijol,Transitorio,transitorio,REVISION_PROPORCIONAL,-27.27272727272727,10.000000000000004,-20.0,revision_fuente_real,ambos
Jamundí,Guanábana,Permanente,permanente,REVISION_PROPORCIONAL,-16.666666666666664,0.0,-16.666666666666664,revision_fuente_real,ambos
Jamundí,Guayaba,Permanente,permanente,SIN_QUIEBRE,3.571428571428571,0.0,3.571428571428571,,ambos
Jamundí,Habichuela,Transitorio,transitorio,SIN_QUIEBRE,0.0,-2.75689223057645,-2.756892230576441,,ambos
Jamundí,Limón,Permanente,permanente,SIN_QUIEBRE,10.277492291880781,-0.015413862200066127,10.260494271181216,,ambos
Jamundí,Lulo,Permanente,permanente,SIN_QUIEBRE,0.0,10.0,10.0,,ambos
Jamundí,Mandarina,Permanente,permanente,SIN_QUIEBRE,-1.8083182640144666,0.008220304151254795,-1.800246609124545,,ambos
Jamundí,Mango,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Jamundí,Maracuyá,Permanente,permanente,REVISION_PROPORCIONAL,-53.65853658536586,0.0,-53.65853658536586,revision_fuente_real,ambos
Jamundí,Maíz,Transitorio,transitorio,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Jamundí,Mora,Permanente,permanente,MIXTO_OTRO,0.0,33.33333333333333,33.33333333333333,inspeccion_manual,ambos
Jamundí,Naranja,Permanente,permanente,SIN_QUIEBRE,-2.3020257826887662,-12.500296215550133,-14.514561956444465,,ambos
Jamundí,Otras hortalizas,Transitorio,transitorio,MIXTO_OTRO,-25.0,-42.483660130718945,-56.86274509803921,inspeccion_manual,ambos
Jamundí,Papaya,Permanente,permanente,REVISION_PROPORCIONAL,-50.0,-14.285714285714285,-57.14285714285714,revision_fuente_real,ambos
Jamundí,Piña,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Jamundí,Plátano,Permanente,permanente,REVISION_PROPORCIONAL,0.0,-16.666666666666664,-16.666666666666664,revision_fuente_real,ambos
Jamundí,Tomate,Transitorio,transitorio,REVISION_PROPORCIONAL,-78.57142857142857,-4.273504273504271,-79.48717948717949,revision_fuente_real,ambos
Jamundí,Tomate de árbol,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Jamundí,Yuca,Transitorio,transitorio,REVISION_PROPORCIONAL,-76.92307692307693,0.0,-76.92307692307693,revision_fuente_real,ambos
Jamundí,Zapote,Permanente,permanente,REVISION_PROPORCIONAL,-33.33333333333333,0.0,-33.33333333333333,revision_fuente_real,ambos
La Cumbre,Aguacate,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
La Cumbre,Ahuyama,Transitorio,transitorio,SIN_QUIEBRE,-4.050632911392409,-6.59353530519329,-10.377088305489265,,ambos
La Cumbre,Ají,Transitorio,transitorio,MIXTO_OTRO,20.000000000000004,66.66666666666666,100.0,inspeccion_manual,ambos
La Cumbre,Banano,Permanente,permanente,SIN_QUIEBRE,0.2661934338952947,0.0,0.2661934338952905,,ambos
La Cumbre,Café,Permanente,permanente,SIN_QUIEBRE,-3.0239916690030775,-6.798742057196988,-9.617140332793412,,ambos
La Cumbre,Caña,Permanente,permanente,SIN_QUIEBRE,5.05050505050505,0.0,5.05050505050505,,ambos
La Cumbre,Cilantro,Transitorio,transitorio,SIN_QUIEBRE,0.0,-1.4814814814814894,-1.481481481481485,,ambos
La Cumbre,Frijol,Transitorio,transitorio,MIXTO_OTRO,75.23809523809523,-19.641798418972336,40.818181818181806,inspeccion_manual,ambos
La Cumbre,Granadilla,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
La Cumbre,Habichuela,Transitorio,transitorio,REVISION_PROPORCIONAL,66.66666666666666,0.0,66.66666666666666,revision_fuente_real,ambos
La Cumbre,Lechuga,Transitorio,transitorio,REVISION_PROPORCIONAL,46.590909090909086,2.4335197723481365,50.15822784810127,revision_fuente_real,ambos
La Cumbre,Lulo,Permanente,permanente,SIN_QUIEBRE,-4.566210045662101,0.0,-4.566210045662101,,ambos
La Cumbre,Maíz,Transitorio,transitorio,SIN_QUIEBRE,-14.893617021276595,3.47580645161291,-11.935483870967738,,ambos
La Cumbre,Papaya,Permanente,permanente,SIN_QUIEBRE,-4.761904761904765,0.0,-4.761904761904762,,ambos
La Cumbre,Pepino Cohombro,Transitorio,transitorio,MIXTO_OTRO,50.0,-19.166666666666664,21.25,inspeccion_manual,ambos
La Cumbre,Piña,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
La Cumbre,Plantas aromáticas,Transitorio,transitorio,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
La Cumbre,Plátano,Permanente,permanente,SIN_QUIEBRE,0.2687449610319806,0.0,0.2687449610319806,,ambos
La Cumbre,Repollo,Transitorio,transitorio,MIXTO_OTRO,238.0,-5.94021363252132,217.92207792207793,inspeccion_manual,ambos
La Cumbre,Tomate,Transitorio,transitorio,MIXTO_OTRO,32.53012048192771,38.059947299077734,82.97101449275362,inspeccion_manual,ambos
La Cumbre,Té,Permanente,permanente,SIN_QUIEBRE,1.1198208286674132,0.0,1.1198208286674132,,ambos
La Cumbre,Yuca,Transitorio,transitorio,MIXTO_OTRO,75.0,-40.74074074074075,3.7037037037037033,inspeccion_manual,ambos
La Unión,Aguacate,Permanente,permanente,PATRON_LULO,10.92896174863388,53.84615384615383,70.65994115174442,quiebre_definicion_no_validado,ambos
La Unión,Ají,Transitorio,transitorio,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
La Unión,Arracacha,Transitorio,transitorio,REVISION_PROPORCIONAL,32.49999999999999,0.0,32.5,revision_fuente_real,ambos
La Unión,Banano,Permanente,permanente,MIXTO_OTRO,52.10594876248371,149.3773687060098,279.31781266919336,inspeccion_manual,ambos
La Unión,Berenjena,Transitorio,transitorio,MIXTO_OTRO,-17.647058823529413,30.769230769230777,7.6923076923076925,inspeccion_manual,ambos
La Unión,Cacao,Permanente,permanente,PATRON_LULO,0.0,49.999999999999964,49.99999999999998,quiebre_definicion_no_validado,ambos
La Unión,Café,Permanente,permanente,SIN_QUIEBRE,0.7566716603610741,3.14541863757224,3.9258907893635406,,ambos
La Unión,Caña,Permanente,permanente,SIN_QUIEBRE,0.0,-0.7812499999999931,-0.7812499999999933,,ambos
La Unión,Cilantro,Transitorio,transitorio,MIXTO_OTRO,43.75,149.99999999999997,259.375,inspeccion_manual,ambos
La Unión,Guanábana,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
La Unión,Guayaba,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
La Unión,Limón,Permanente,permanente,MIXTO_OTRO,,,,inspeccion_manual,ambos
La Unión,Lulo,Permanente,permanente,MIXTO_OTRO,-13.386880856760374,25.0,8.266398929049528,inspeccion_manual,ambos
La Unión,Mandarina,Permanente,permanente,SIN_QUIEBRE,0.0,3.759219605044012,3.759219605044012,,ambos
La Unión,Mango,Permanente,permanente,MIXTO_OTRO,,,,inspeccion_manual,ambos
La Unión,Maracuyá,Permanente,permanente,REVISION_PROPORCIONAL,-41.47226542249871,0.0,-41.47226542249871,revision_fuente_real,ambos
La Unión,Maíz,Transitorio,transitorio,SIN_QUIEBRE,-4.381918819188193,12.910458838555453,7.962814193877055,,ambos
La Unión,Melón,Transitorio,transitorio,SIN_QUIEBRE,-9.67741935483871,0.0,-9.67741935483871,,ambos
La Unión,Naranja,Permanente,permanente,SIN_QUIEBRE,0.0,3.7000089070989564,3.7000089070989546,,ambos
La Unión,Papaya,Permanente,permanente,MIXTO_OTRO,-6.289308176100629,-44.00000000000001,-47.522012578616355,inspeccion_manual,ambos
La Unión,Patilla,Transitorio,transitorio,MIXTO_OTRO,41.17647058823529,94.2857142857143,174.28571428571428,inspeccion_manual,ambos
La Unión,Pimentón,Transitorio,transitorio,SIN_QUIEBRE,9.523809523809524,-6.976744186046507,1.8826135105204904,,ambos
La Unión,Pitahaya,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
La Unión,Piña,Permanente,permanente,REVISION_PROPORCIONAL,-71.42857142857143,0.0,-71.42857142857143,revision_fuente_real,ambos
La Unión,Plátano,Permanente,permanente,MIXTO_OTRO,0.0,25.0,24.999999999999993,inspeccion_manual,ambos
La Unión,Tomate,Transitorio,transitorio,MIXTO_OTRO,-12.5,36.58536585365854,19.51219512195122,inspeccion_manual,ambos
La Unión,Uva,Permanente,permanente,SIN_QUIEBRE,-1.3039509714434738,-9.090909090909092,-10.27631906494862,,ambos
La Unión,Yuca,Transitorio,transitorio,PATRON_LULO,0.0,88.67924528301887,88.67924528301887,quiebre_definicion_no_validado,ambos
La Victoria,Aguacate,Permanente,permanente,MIXTO_OTRO,0.0,-45.0,-45.0,inspeccion_manual,ambos
La Victoria,Banano,Permanente,permanente,PATRON_LULO,0.0,66.66666666666666,66.66666666666666,quiebre_definicion_no_validado,ambos
La Victoria,Berenjena,Transitorio,transitorio,MIXTO_OTRO,0.0,-33.33333333333333,-33.33333333333333,inspeccion_manual,ambos
La Victoria,Cacao,Permanente,permanente,MIXTO_OTRO,-13.043478260869565,-50.0,-56.52173913043478,inspeccion_manual,ambos
La Victoria,Café,Permanente,permanente,REVISION_PROPORCIONAL,-3.837016168029771,-13.51081232215144,-16.829416436948097,revision_fuente_real,ambos
La Victoria,Caña,Permanente,permanente,REVISION_PROPORCIONAL,0.0,15.750808110490741,15.750808110490745,revision_fuente_real,ambos
La Victoria,Frijol,Transitorio,transitorio,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
La Victoria,Guanábana,Permanente,permanente,MIXTO_OTRO,0.0,-85.71428571428571,-85.71428571428571,inspeccion_manual,ambos
La Victoria,Guayaba,Permanente,permanente,PATRON_LULO,0.0,200.0,200.0,quiebre_definicion_no_validado,ambos
La Victoria,Limón,Permanente,permanente,MIXTO_OTRO,76.80945347119645,4588.365650969529,8189.473684210526,inspeccion_manual,ambos
La Victoria,Mandarina,Permanente,permanente,PATRON_LULO,0.0,207.6775385796914,207.67753857969134,quiebre_definicion_no_validado,ambos
La Victoria,Mango,Permanente,permanente,MIXTO_OTRO,0.0,-33.33333333333333,-33.33333333333333,inspeccion_manual,ambos
La Victoria,Maracuyá,Permanente,permanente,MIXTO_OTRO,206.0,256.29453681710214,990.2612826603325,inspeccion_manual,ambos
La Victoria,Maíz,Transitorio,transitorio,REVISION_PROPORCIONAL,-19.983833303395006,-14.316898535015351,-31.439666700956685,revision_fuente_real,ambos
La Victoria,Naranja,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
La Victoria,Papaya,Permanente,permanente,MIXTO_OTRO,-58.139534883720934,399.1993594875901,108.9671737389912,inspeccion_manual,ambos
La Victoria,Patilla,Transitorio,transitorio,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
La Victoria,Pimentón,Transitorio,transitorio,REVISION_PROPORCIONAL,66.66666666666666,0.0,66.66666666666666,revision_fuente_real,ambos
La Victoria,Plátano,Permanente,permanente,MIXTO_OTRO,22.5,20.0,47.0,inspeccion_manual,ambos
La Victoria,Romero,Permanente,permanente,MIXTO_OTRO,0.0,-89.33333333333333,-89.33333333333334,inspeccion_manual,ambos
La Victoria,Soya,Transitorio,transitorio,REVISION_PROPORCIONAL,-80.0,0.0,-80.0,revision_fuente_real,ambos
La Victoria,Tomate,Transitorio,transitorio,MIXTO_OTRO,17.391304347826104,299.9999999999999,369.5652173913044,inspeccion_manual,ambos
La Victoria,Uva,Permanente,permanente,PATRON_LULO,-9.090909090909092,334.99999999999994,295.45454545454544,quiebre_definicion_no_validado,ambos
La Victoria,Yuca,Transitorio,transitorio,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Obando,Aguacate,Permanente,permanente,SIN_QUIEBRE,-6.25,0.0,-6.25,,ambos
Obando,Banano,Permanente,permanente,SIN_QUIEBRE,4.444444444444445,0.0,4.444444444444445,,ambos
Obando,Café,Permanente,permanente,SIN_QUIEBRE,2.7220592510372925,-7.891538361373468,-5.384291460351101,,ambos
Obando,Caña,Permanente,permanente,REVISION_PROPORCIONAL,-21.179862497227766,-1.8779826309816154,-22.66009098924566,revision_fuente_real,ambos
Obando,Frijol,Transitorio,transitorio,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Obando,Guanábana,Permanente,permanente,REVISION_PROPORCIONAL,16.666666666666664,0.0,16.666666666666664,revision_fuente_real,ambos
Obando,Guayaba,Permanente,permanente,MIXTO_OTRO,12.5,-20.0,-10.0,inspeccion_manual,ambos
Obando,Limón,Permanente,permanente,MIXTO_OTRO,0.0,-62.670123136746604,-62.670123136746604,inspeccion_manual,ambos
Obando,Mango,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Obando,Maracuyá,Permanente,permanente,REVISION_PROPORCIONAL,25.0,0.0,25.0,revision_fuente_real,ambos
Obando,Maíz,Transitorio,transitorio,MIXTO_OTRO,0.18262987012987011,-21.1586739800168,-21.01468616869784,inspeccion_manual,ambos
Obando,Naranja,Permanente,permanente,MIXTO_OTRO,0.0,-24.9829196082897,-24.98291960828969,inspeccion_manual,ambos
Obando,Otras hortalizas,Transitorio,transitorio,MIXTO_OTRO,-46.470588235294116,36.00000000000001,-27.199999999999996,inspeccion_manual,ambos
Obando,Papaya,Permanente,permanente,SIN_QUIEBRE,12.5,0.0,12.5,,ambos
Obando,Plátano,Permanente,permanente,SIN_QUIEBRE,9.919571045576408,-0.41493775933609084,9.463473240408046,,ambos
Obando,Sorgo,Transitorio,transitorio,REVISION_PROPORCIONAL,-16.666666666666664,0.0,-16.666666666666664,revision_fuente_real,ambos
Obando,Soya,Transitorio,transitorio,MIXTO_OTRO,-6.25,-55.15151515151515,-57.95454545454546,inspeccion_manual,ambos
Obando,Tomate,Transitorio,transitorio,MIXTO_OTRO,0.0,26.76056338028168,26.76056338028169,inspeccion_manual,ambos
Obando,Yuca,Transitorio,transitorio,PATRON_LULO,-12.5,1500.0,1300.0,quiebre_definicion_no_validado,ambos
Palmira,Aguacate,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Palmira,Ahuyama,Transitorio,transitorio,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Palmira,Arracacha,Transitorio,transitorio,REVISION_PROPORCIONAL,-50.0,0.0,-50.0,revision_fuente_real,ambos
Palmira,Arveja,Transitorio,transitorio,REVISION_PROPORCIONAL,-46.0,0.019290123456786972,-45.989583333333336,revision_fuente_real,ambos
Palmira,Banano,Permanente,permanente,SIN_QUIEBRE,-0.3991291727140866,1.6148698540002278e-14,-0.3991291727140754,,ambos
Palmira,Cacao,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Palmira,Café,Permanente,permanente,REVISION_PROPORCIONAL,4.091954022988508,-16.645054624436742,-13.234208583781507,revision_fuente_real,ambos
Palmira,Caña,Permanente,permanente,SIN_QUIEBRE,0.0,-0.6338076053779037,-0.6338076053779171,,ambos
Palmira,Cebolla de bulbo,Transitorio,transitorio,REVISION_PROPORCIONAL,-48.369565217391305,-0.6315789473684141,-48.69565217391305,revision_fuente_real,ambos
Palmira,Cebolla de rama,Transitorio,transitorio,REVISION_PROPORCIONAL,-76.57142857142858,0.7317073170731803,-76.4,revision_fuente_real,ambos
Palmira,Cilantro,Transitorio,transitorio,REVISION_PROPORCIONAL,-48.00000000000001,0.0,-48.0,revision_fuente_real,ambos
Palmira,Curuba,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Palmira,Frijol,Transitorio,transitorio,REVISION_PROPORCIONAL,-40.36666666666667,4.341345258058525,-37.77777777777777,revision_fuente_real,ambos
Palmira,Granadilla,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Palmira,Guayaba,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Palmira,Habichuela,Transitorio,transitorio,REVISION_PROPORCIONAL,-48.95833333333333,0.0,-48.95833333333333,revision_fuente_real,ambos
Palmira,Limón,Permanente,permanente,SIN_QUIEBRE,0.0,-0.06852444038373946,-0.06852444038373946,,ambos
Palmira,Lulo,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Palmira,Mandarina,Permanente,permanente,SIN_QUIEBRE,0.0,-0.006699718611811079,-0.006699718611812211,,ambos
Palmira,Maracuyá,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Palmira,Maíz,Transitorio,transitorio,REVISION_PROPORCIONAL,-32.517770795730556,-14.318450202943673,-42.18018018018019,revision_fuente_real,ambos
Palmira,Mora,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Palmira,Naranja,Permanente,permanente,SIN_QUIEBRE,0.0,0.004630647943425712,0.004630647943422432,,ambos
Palmira,Pepino Cohombro,Transitorio,transitorio,REVISION_PROPORCIONAL,-50.0,0.0,-50.0,revision_fuente_real,ambos
Palmira,Pimentón,Transitorio,transitorio,REVISION_PROPORCIONAL,-47.833333333333336,-2.747603833865802,-49.266666666666666,revision_fuente_real,ambos
Palmira,Plantas aromáticas,Transitorio,transitorio,SIN_QUIEBRE,9.586776859504134,0.0,9.586776859504127,,ambos
Palmira,Plátano,Permanente,permanente,SIN_QUIEBRE,-0.6124999999999936,0.0031442585838270527,-0.609375,,ambos
Palmira,Repollo,Transitorio,transitorio,REVISION_PROPORCIONAL,-37.4,0.0,-37.4,revision_fuente_real,ambos
Palmira,Tomate,Transitorio,transitorio,SIN_QUIEBRE,0.0,-0.9863878477017122,-0.9863878477017163,,ambos
Palmira,Tomate de árbol,Permanente,permanente,SIN_QUIEBRE,0.0,-3.0303030303030094,-3.030303030303018,,ambos
Palmira,Uva,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Palmira,Yuca,Transitorio,transitorio,REVISION_PROPORCIONAL,-45.45454545454545,-11.11111111111111,-51.515151515151516,revision_fuente_real,ambos
Palmira,Zapote,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Pradera,Aguacate,Permanente,permanente,REVISION_PROPORCIONAL,11.363636363636363,6.666666666666667,18.787878787878785,revision_fuente_real,ambos
Pradera,Ají,Transitorio,transitorio,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Pradera,Arveja,Transitorio,transitorio,MIXTO_OTRO,0.0,20.622568093385222,20.62256809338522,inspeccion_manual,ambos
Pradera,Banano,Permanente,permanente,SIN_QUIEBRE,0.0,-10.0,-10.0,,ambos
Pradera,Brócoli,Transitorio,transitorio,REVISION_PROPORCIONAL,100.0,0.0,100.0,revision_fuente_real,ambos
Pradera,Cacao,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Pradera,Café,Permanente,permanente,MIXTO_OTRO,2.608760097828504,-28.215530326162185,-26.3428457248733,inspeccion_manual,ambos
Pradera,Caña,Permanente,permanente,SIN_QUIEBRE,-0.09442870632672333,0.8409806103410441,0.7457577769035194,,ambos
Pradera,Cebolla de rama,Transitorio,transitorio,REVISION_PROPORCIONAL,87.5,0.0,87.5,revision_fuente_real,ambos
Pradera,Cilantro,Transitorio,transitorio,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Pradera,Coliflor,Transitorio,transitorio,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Pradera,Frijol,Transitorio,transitorio,SIN_QUIEBRE,5.263157894736842,-5.000000000000001,0.0,,ambos
Pradera,Guanábana,Permanente,permanente,SIN_QUIEBRE,0.0,7.719928186714554,7.719928186714546,,ambos
Pradera,Guayaba,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Pradera,Habichuela,Transitorio,transitorio,SIN_QUIEBRE,4.166666666666666,-3.296703296703297,0.7326007326007326,,ambos
Pradera,Limón,Permanente,permanente,SIN_QUIEBRE,0.0,-8.477119279819957,-8.477119279819956,,ambos
Pradera,Lulo,Permanente,permanente,REVISION_PROPORCIONAL,16.666666666666664,0.0,16.666666666666664,revision_fuente_real,ambos
Pradera,Mandarina,Permanente,permanente,SIN_QUIEBRE,0.0,-6.728847435043306,-6.728847435043303,,ambos
Pradera,Mora,Permanente,permanente,REVISION_PROPORCIONAL,-50.0,-20.0,-60.0,revision_fuente_real,ambos
Pradera,Naranja,Permanente,permanente,MIXTO_OTRO,0.0,-30.676892297432477,-30.676892297432477,inspeccion_manual,ambos
Pradera,Pepino Cohombro,Transitorio,transitorio,SIN_QUIEBRE,11.11111111111111,0.0,11.11111111111111,,ambos
Pradera,Pimentón,Transitorio,transitorio,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Pradera,Piña,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Pradera,Plátano,Permanente,permanente,MIXTO_OTRO,0.0,33.33333333333333,33.33333333333333,inspeccion_manual,ambos
Pradera,Tomate,Transitorio,transitorio,SIN_QUIEBRE,11.11111111111111,-1.531728665207879,9.409190371991247,,ambos
Pradera,Tomate de árbol,Permanente,permanente,PATRON_LULO,0.0,150.0,150.0,quiebre_definicion_no_validado,ambos
Restrepo,Aguacate,Permanente,permanente,SIN_QUIEBRE,-1.3850415512465373,0.0,-1.3850415512465375,,ambos
Restrepo,Ahuyama,Transitorio,transitorio,REVISION_PROPORCIONAL,18.58407079646018,0.0,18.58407079646018,revision_fuente_real,ambos
Restrepo,Ají,Transitorio,transitorio,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Restrepo,Banano,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Restrepo,Café,Permanente,permanente,SIN_QUIEBRE,-0.632506398897419,-0.18815631848980952,-0.8194726166328526,,ambos
Restrepo,Caña,Permanente,permanente,MIXTO_OTRO,0.0,23.076923076923077,23.076923076923077,inspeccion_manual,ambos
Restrepo,Cimarrón,Transitorio,transitorio,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Restrepo,Frijol,Transitorio,transitorio,REVISION_PROPORCIONAL,1.2755102040816326,-19.04141972554038,-18.008784773060032,revision_fuente_real,ambos
Restrepo,Granadilla,Permanente,permanente,REVISION_PROPORCIONAL,-40.0,0.0,-40.0,revision_fuente_real,ambos
Restrepo,Guayaba,Permanente,permanente,REVISION_PROPORCIONAL,-23.076923076923077,0.0,-23.076923076923077,revision_fuente_real,ambos
Restrepo,Habichuela,Transitorio,transitorio,REVISION_PROPORCIONAL,38.46153846153847,5.925925925925917,46.666666666666664,revision_fuente_real,ambos
Restrepo,Limón,Permanente,permanente,SIN_QUIEBRE,0.0,-0.46656298600311047,-0.4665629860031097,,ambos
Restrepo,Lulo,Permanente,permanente,SIN_QUIEBRE,4.716981132075472,0.0,4.716981132075472,,ambos
Restrepo,Macadamia,Permanente,permanente,SIN_QUIEBRE,0.0,-10.0,-10.0,,ambos
Restrepo,Mandarina,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Restrepo,Maracuyá,Permanente,permanente,REVISION_PROPORCIONAL,-26.666666666666668,0.0,-26.666666666666668,revision_fuente_real,ambos
Restrepo,Maíz,Transitorio,transitorio,MIXTO_OTRO,2.34375,-66.89058524173028,-66.11458333333333,inspeccion_manual,ambos
Restrepo,Mora,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Restrepo,Naranja,Permanente,permanente,SIN_QUIEBRE,-5.46448087431694,0.024596212183327904,-5.4412287174441865,,ambos
Restrepo,Pepino Cohombro,Transitorio,transitorio,REVISION_PROPORCIONAL,25.0,0.0,25.0,revision_fuente_real,ambos
Restrepo,Pimentón,Transitorio,transitorio,REVISION_PROPORCIONAL,58.18181818181818,0.0,58.18181818181818,revision_fuente_real,ambos
Restrepo,Pitahaya,Permanente,permanente,SIN_QUIEBRE,0.0,0.0,0.0,,ambos
Restrepo,Piña,Permanente,permanente,SIN_QUIEBRE,0.6382978723404255,0.16700810282596132,0.8063719843333443,,ambos
Restrepo,Tomate,Transitorio,transitorio,SIN_QUIEBRE,11.0,3.2760032760032747,14.636363636363637,,ambos
